vol;deb;fin;frequence
AF1529;09/07/2024;27/08/2024;2
AF1529;29/08/2024;24/10/2024;4
AF1529;01/09/2024;01/09/2024;7
AF1529;02/09/2024;22/10/2024;12
AF1529;04/09/2024;23/10/2024;3
AF1529;06/09/2024;25/10/2024;57
AF1529;07/09/2024;26/10/2024;6
AF1529;27/10/2024;29/03/2025;3567
AF1529;28/10/2024;27/03/2025;124
AF1530;11/02/2024;11/02/2024;7
AF1530;07/02/2024;07/02/2024;3
AF1530;09/02/2024;09/02/2024;5
AF1530;14/02/2024;14/02/2024;3
AF1530;16/02/2024;16/02/2024;5
AF1530;18/02/2024;18/02/2024;7
AF1530;21/02/2024;21/02/2024;3
AF1530;23/02/2024;23/02/2024;5
AF1530;25/02/2024;25/02/2024;7
AF1530;01/03/2024;01/03/2024;5
AF1530;03/03/2024;03/03/2024;7
AF1530;06/03/2024;06/03/2024;3
AF1530;10/03/2024;10/03/2024;7
AF1530;13/03/2024;13/03/2024;3
AF1530;17/03/2024;17/03/2024;7
AF1530;20/03/2024;20/03/2024;3
AF1530;24/03/2024;24/03/2024;7
AF1530;27/03/2024;27/03/2024;3
AF1530;06/07/2024;31/08/2024;2346
AF1530;27/10/2024;28/03/2025;357
AF1531;11/02/2024;11/02/2024;7
AF1531;07/02/2024;07/02/2024;3
AF1531;09/02/2024;09/02/2024;5
AF1531;14/02/2024;14/02/2024;3
AF1531;16/02/2024;16/02/2024;5
AF1531;18/02/2024;18/02/2024;7
AF1531;21/02/2024;21/02/2024;3
AF1531;23/02/2024;23/02/2024;5
AF1531;25/02/2024;25/02/2024;7
AF1531;01/03/2024;01/03/2024;5
AF1531;03/03/2024;03/03/2024;7
AF1531;06/03/2024;06/03/2024;3
AF1531;10/03/2024;10/03/2024;7
AF1531;13/03/2024;13/03/2024;3
AF1531;17/03/2024;17/03/2024;7
AF1531;20/03/2024;20/03/2024;3
AF1531;24/03/2024;24/03/2024;7
AF1531;27/03/2024;27/03/2024;3
AF1531;06/07/2024;31/08/2024;2346
AF1531;27/10/2024;28/03/2025;357
AF1532;27/01/2024;10/02/2024;256
AF1532;07/02/2024;07/02/2024;3
AF1532;11/02/2024;11/02/2024;7
AF1532;13/02/2024;13/02/2024;2
AF1532;14/02/2024;14/02/2024;3
AF1532;15/02/2024;15/02/2024;4
AF1532;16/02/2024;22/02/2024;456
AF1532;18/02/2024;18/02/2024;7
AF1532;19/02/2024;19/02/2024;1
AF1532;20/02/2024;20/02/2024;2
AF1532;21/02/2024;21/02/2024;3
AF1532;23/02/2024;23/02/2024;5
AF1532;24/02/2024;26/02/2024;16
AF1532;25/02/2024;25/02/2024;7
AF1532;27/02/2024;27/02/2024;2
AF1532;28/02/2024;28/02/2024;3
AF1532;29/02/2024;29/02/2024;4
AF1532;01/03/2024;01/03/2024;5
AF1532;02/03/2024;02/03/2024;6
AF1532;03/03/2024;03/03/2024;7
AF1532;04/03/2024;04/03/2024;1
AF1532;05/03/2024;05/03/2024;2
AF1532;06/03/2024;06/03/2024;3
AF1532;07/03/2024;07/03/2024;4
AF1532;08/03/2024;08/03/2024;5
AF1532;09/03/2024;09/03/2024;6
AF1532;10/03/2024;10/03/2024;7
AF1532;11/03/2024;18/03/2024;1
AF1532;12/03/2024;16/03/2024;26
AF1532;13/03/2024;13/03/2024;3
AF1532;14/03/2024;14/03/2024;4
AF1532;15/03/2024;15/03/2024;5
AF1532;17/03/2024;17/03/2024;7
AF1532;19/03/2024;19/03/2024;2
AF1532;20/03/2024;20/03/2024;3
AF1532;21/03/2024;21/03/2024;4
AF1532;22/03/2024;22/03/2024;5
AF1532;23/03/2024;23/03/2024;6
AF1532;24/03/2024;24/03/2024;7
AF1532;25/03/2024;25/03/2024;1
AF1532;26/03/2024;26/03/2024;2
AF1532;27/03/2024;27/03/2024;3
AF1532;28/03/2024;28/03/2024;4
AF1532;29/03/2024;29/03/2024;5
AF1532;30/03/2024;30/03/2024;6
AF1532;31/03/2024;03/04/2024;1237
AF1532;04/04/2024;05/04/2024;45
AF1532;06/04/2024;09/04/2024;267
AF1532;08/04/2024;14/04/2024;1347
AF1532;12/04/2024;26/04/2024;5
AF1532;15/04/2024;18/04/2024;124
AF1532;17/04/2024;17/04/2024;3
AF1532;20/04/2024;23/04/2024;267
AF1532;22/04/2024;28/04/2024;17
AF1532;24/04/2024;24/04/2024;3
AF1532;25/04/2024;25/04/2024;4
AF1532;27/04/2024;27/04/2024;6
AF1532;29/04/2024;04/05/2024;13456
AF1532;07/05/2024;08/05/2024;23
AF1532;11/05/2024;06/07/2024;1234567
AF1532;30/04/2024;05/05/2024;27
AF1532;06/05/2024;10/05/2024;15
AF1532;09/05/2024;09/05/2024;4
AF1532;07/07/2024;01/09/2024;7
AF1532;08/07/2024;31/08/2024;123456
AF1532;02/09/2024;26/10/2024;1234567
AF1532;27/10/2024;29/03/2025;1234567
AF1533;27/01/2024;10/02/2024;256
AF1533;07/02/2024;07/02/2024;3
AF1533;11/02/2024;11/02/2024;7
AF1533;13/02/2024;13/02/2024;2
AF1533;14/02/2024;14/02/2024;3
AF1533;15/02/2024;15/02/2024;4
AF1533;16/02/2024;22/02/2024;456
AF1533;18/02/2024;18/02/2024;7
AF1533;19/02/2024;19/02/2024;1
AF1533;20/02/2024;20/02/2024;2
AF1533;21/02/2024;21/02/2024;3
AF1533;23/02/2024;23/02/2024;5
AF1533;24/02/2024;26/02/2024;16
AF1533;25/02/2024;25/02/2024;7
AF1533;27/02/2024;27/02/2024;2
AF1533;28/02/2024;28/02/2024;3
AF1533;29/02/2024;29/02/2024;4
AF1533;01/03/2024;01/03/2024;5
AF1533;02/03/2024;02/03/2024;6
AF1533;03/03/2024;03/03/2024;7
AF1533;04/03/2024;04/03/2024;1
AF1533;05/03/2024;05/03/2024;2
AF1533;06/03/2024;06/03/2024;3
AF1533;07/03/2024;07/03/2024;4
AF1533;08/03/2024;08/03/2024;5
AF1533;09/03/2024;09/03/2024;6
AF1533;10/03/2024;10/03/2024;7
AF1533;11/03/2024;18/03/2024;1
AF1533;12/03/2024;16/03/2024;26
AF1533;13/03/2024;13/03/2024;3
AF1533;14/03/2024;14/03/2024;4
AF1533;15/03/2024;15/03/2024;5
AF1533;17/03/2024;17/03/2024;7
AF1533;19/03/2024;19/03/2024;2
AF1533;20/03/2024;20/03/2024;3
AF1533;21/03/2024;21/03/2024;4
AF1533;22/03/2024;22/03/2024;5
AF1533;23/03/2024;23/03/2024;6
AF1533;24/03/2024;24/03/2024;7
AF1533;25/03/2024;25/03/2024;1
AF1533;26/03/2024;26/03/2024;2
AF1533;27/03/2024;27/03/2024;3
AF1533;28/03/2024;28/03/2024;4
AF1533;29/03/2024;29/03/2024;5
AF1533;30/03/2024;30/03/2024;6
AF1533;31/03/2024;03/04/2024;1237
AF1533;04/04/2024;05/04/2024;45
AF1533;06/04/2024;09/04/2024;267
AF1533;08/04/2024;14/04/2024;1347
AF1533;12/04/2024;26/04/2024;5
AF1533;15/04/2024;18/04/2024;124
AF1533;17/04/2024;17/04/2024;3
AF1533;20/04/2024;27/04/2024;267
AF1533;22/04/2024;28/04/2024;17
AF1533;24/04/2024;24/04/2024;3
AF1533;25/04/2024;25/04/2024;4
AF1533;29/04/2024;04/05/2024;13456
AF1533;07/05/2024;08/05/2024;23
AF1533;11/05/2024;06/07/2024;1234567
AF1533;30/04/2024;05/05/2024;27
AF1533;06/05/2024;10/05/2024;15
AF1533;09/05/2024;09/05/2024;4
AF1533;07/07/2024;01/09/2024;7
AF1533;08/07/2024;31/08/2024;123456
AF1533;02/09/2024;26/10/2024;1234567
AF1533;27/10/2024;29/03/2025;1234567
AF1534;21/01/2024;11/02/2024;7
AF1534;22/01/2024;12/02/2024;1
AF1534;17/01/2024;09/02/2024;35
AF1534;16/02/2024;16/02/2024;5
AF1534;06/03/2024;08/03/2024;35
AF1534;14/02/2024;14/02/2024;3
AF1534;15/02/2024;15/02/2024;4
AF1534;19/02/2024;19/02/2024;1
AF1534;21/02/2024;01/03/2024;35
AF1534;22/02/2024;22/02/2024;4
AF1534;25/02/2024;25/02/2024;7
AF1534;29/02/2024;29/02/2024;4
AF1534;03/03/2024;17/03/2024;7
AF1534;07/03/2024;07/03/2024;4
AF1534;13/03/2024;13/03/2024;3
AF1534;14/03/2024;14/03/2024;4
AF1534;15/03/2024;15/03/2024;5
AF1534;20/03/2024;20/03/2024;3
AF1534;21/03/2024;21/03/2024;4
AF1534;22/03/2024;22/03/2024;5
AF1534;24/03/2024;24/03/2024;7
AF1534;27/03/2024;27/03/2024;3
AF1534;28/03/2024;28/03/2024;4
AF1534;29/03/2024;29/03/2024;5
AF1534;31/03/2024;31/03/2024;7
AF1534;01/04/2024;05/04/2024;15
AF1534;03/04/2024;03/04/2024;3
AF1534;04/04/2024;04/04/2024;4
AF1534;07/04/2024;07/04/2024;7
AF1534;08/04/2024;08/04/2024;1
AF1534;11/04/2024;25/04/2024;4
AF1534;12/04/2024;12/04/2024;5
AF1534;14/04/2024;14/04/2024;7
AF1534;15/04/2024;22/04/2024;13
AF1534;19/04/2024;26/04/2024;5
AF1534;21/04/2024;21/04/2024;7
AF1534;24/04/2024;24/04/2024;3
AF1534;28/04/2024;28/04/2024;7
AF1534;29/04/2024;30/04/2024;12
AF1534;06/05/2024;08/05/2024;123
AF1534;13/05/2024;05/07/2024;12356
AF1534;02/05/2024;09/05/2024;4
AF1534;03/05/2024;03/05/2024;5
AF1534;04/05/2024;11/05/2024;6
AF1534;05/05/2024;05/05/2024;7
AF1534;10/05/2024;10/05/2024;5
AF1534;12/05/2024;12/05/2024;7
AF1534;16/05/2024;04/07/2024;47
AF1534;06/07/2024;31/08/2024;6
AF1534;07/07/2024;07/07/2024;7
AF1534;08/07/2024;26/08/2024;1
AF1534;09/07/2024;27/08/2024;2
AF1534;10/07/2024;28/08/2024;3
AF1534;12/07/2024;30/08/2024;5
AF1534;14/07/2024;01/09/2024;7
AF1534;02/09/2024;05/10/2024;12356
AF1534;05/09/2024;24/10/2024;47
AF1534;07/10/2024;15/10/2024;126
AF1534;09/10/2024;23/10/2024;35
AF1534;19/10/2024;26/10/2024;1256
AF1534;27/10/2024;25/03/2025;267
AF1534;28/10/2024;28/03/2025;1345
AF1535;21/01/2024;11/02/2024;7
AF1535;22/01/2024;12/02/2024;1
AF1535;17/01/2024;09/02/2024;35
AF1535;16/02/2024;16/02/2024;5
AF1535;06/03/2024;08/03/2024;35
AF1535;14/02/2024;14/02/2024;3
AF1535;15/02/2024;15/02/2024;4
AF1535;19/02/2024;19/02/2024;1
AF1535;21/02/2024;01/03/2024;35
AF1535;22/02/2024;22/02/2024;4
AF1535;25/02/2024;25/02/2024;7
AF1535;29/02/2024;29/02/2024;4
AF1535;03/03/2024;17/03/2024;7
AF1535;07/03/2024;07/03/2024;4
AF1535;13/03/2024;13/03/2024;3
AF1535;14/03/2024;14/03/2024;4
AF1535;15/03/2024;15/03/2024;5
AF1535;20/03/2024;20/03/2024;3
AF1535;21/03/2024;21/03/2024;4
AF1535;22/03/2024;22/03/2024;5
AF1535;24/03/2024;24/03/2024;7
AF1535;27/03/2024;27/03/2024;3
AF1535;28/03/2024;28/03/2024;4
AF1535;29/03/2024;29/03/2024;5
AF1535;31/03/2024;31/03/2024;7
AF1535;01/04/2024;05/04/2024;15
AF1535;03/04/2024;03/04/2024;3
AF1535;04/04/2024;04/04/2024;4
AF1535;07/04/2024;07/04/2024;7
AF1535;08/04/2024;08/04/2024;1
AF1535;11/04/2024;25/04/2024;4
AF1535;12/04/2024;12/04/2024;5
AF1535;14/04/2024;14/04/2024;7
AF1535;15/04/2024;22/04/2024;13
AF1535;19/04/2024;26/04/2024;5
AF1535;21/04/2024;21/04/2024;7
AF1535;24/04/2024;24/04/2024;3
AF1535;28/04/2024;28/04/2024;7
AF1535;29/04/2024;30/04/2024;12
AF1535;06/05/2024;08/05/2024;123
AF1535;13/05/2024;05/07/2024;12356
AF1535;02/05/2024;09/05/2024;4
AF1535;03/05/2024;03/05/2024;5
AF1535;04/05/2024;11/05/2024;6
AF1535;05/05/2024;05/05/2024;7
AF1535;10/05/2024;10/05/2024;5
AF1535;12/05/2024;12/05/2024;7
AF1535;16/05/2024;04/07/2024;47
AF1535;06/07/2024;31/08/2024;6
AF1535;07/07/2024;01/09/2024;7
AF1535;08/07/2024;26/08/2024;1
AF1535;09/07/2024;27/08/2024;2
AF1535;10/07/2024;28/08/2024;3
AF1535;12/07/2024;30/08/2024;5
AF1535;02/09/2024;26/10/2024;12356
AF1535;05/09/2024;24/10/2024;47
AF1535;27/10/2024;28/03/2025;1234567
AF1538;23/01/2024;12/02/2024;124
AF1538;15/02/2024;15/02/2024;4
AF1538;24/01/2024;14/02/2024;3
AF1538;13/02/2024;13/02/2024;2
AF1538;19/02/2024;29/02/2024;124
AF1538;21/02/2024;28/02/2024;3
AF1538;04/03/2024;07/03/2024;124
AF1538;18/03/2024;28/03/2024;124
AF1538;06/03/2024;06/03/2024;3
AF1538;20/03/2024;27/03/2024;3
AF1538;11/03/2024;11/03/2024;1
AF1538;12/03/2024;12/03/2024;2
AF1538;13/03/2024;13/03/2024;3
AF1538;14/03/2024;14/03/2024;4
AF1538;02/04/2024;11/04/2024;1234
AF1538;15/04/2024;25/04/2024;1234
AF1538;29/04/2024;30/04/2024;12
AF1538;02/05/2024;02/05/2024;4
AF1538;14/05/2024;16/05/2024;234
AF1538;21/05/2024;04/07/2024;1234
AF1538;02/09/2024;24/10/2024;1234
AF1538;08/07/2024;25/07/2024;1234
AF1538;28/10/2024;27/03/2025;1234
AF1539;16/01/2024;15/02/2024;1234
AF1539;19/02/2024;29/02/2024;134
AF1539;20/02/2024;27/02/2024;2
AF1539;04/03/2024;04/03/2024;1
AF1539;05/03/2024;05/03/2024;2
AF1539;06/03/2024;07/03/2024;34
AF1539;11/03/2024;26/03/2024;12
AF1539;13/03/2024;13/03/2024;3
AF1539;14/03/2024;21/03/2024;4
AF1539;20/03/2024;20/03/2024;3
AF1539;27/03/2024;27/03/2024;3
AF1539;28/03/2024;28/03/2024;4
AF1539;02/04/2024;11/04/2024;1234
AF1539;15/04/2024;25/04/2024;1234
AF1539;29/04/2024;29/04/2024;1
AF1539;30/04/2024;30/04/2024;2
AF1539;02/05/2024;02/05/2024;4
AF1539;14/05/2024;16/05/2024;234
AF1539;21/05/2024;04/07/2024;1234
AF1539;02/09/2024;24/10/2024;1234
AF1539;07/07/2024;28/07/2024;7
AF1539;08/07/2024;25/07/2024;1234
AF1539;28/10/2024;27/03/2025;1234
AF1540;16/01/2024;15/02/2024;1234
AF1540;26/01/2024;09/02/2024;5
AF1540;16/02/2024;16/02/2024;5
AF1540;19/02/2024;22/02/2024;1234
AF1540;26/02/2024;29/02/2024;1234
AF1540;11/03/2024;25/03/2024;1
AF1540;12/03/2024;19/03/2024;245
AF1540;13/03/2024;20/03/2024;3
AF1540;21/03/2024;22/03/2024;45
AF1540;26/03/2024;28/03/2024;24
AF1540;27/03/2024;27/03/2024;3
AF1540;29/03/2024;29/03/2024;5
AF1540;02/04/2024;18/04/2024;12345
AF1540;22/04/2024;25/04/2024;1234
AF1540;29/04/2024;03/05/2024;125
AF1540;07/05/2024;07/05/2024;2
AF1540;13/05/2024;17/05/2024;12345
AF1540;21/05/2024;05/07/2024;12345
AF1540;02/09/2024;25/10/2024;12345
AF1540;08/07/2024;25/07/2024;1234
AF1540;28/10/2024;28/03/2025;12345
AF1541;06/02/2024;13/02/2024;12345
AF1541;15/02/2024;16/02/2024;45
AF1541;14/02/2024;14/02/2024;3
AF1541;03/03/2024;03/03/2024;7
AF1541;11/03/2024;21/03/2024;12345
AF1541;28/03/2024;29/03/2024;45
AF1541;22/03/2024;22/03/2024;5
AF1541;25/03/2024;25/03/2024;1
AF1541;26/03/2024;26/03/2024;2
AF1541;27/03/2024;27/03/2024;3
AF1541;02/04/2024;12/04/2024;2345
AF1541;08/04/2024;08/04/2024;1
AF1541;14/04/2024;21/04/2024;7
AF1541;19/04/2024;19/04/2024;5
AF1541;29/04/2024;29/04/2024;1
AF1541;30/04/2024;30/04/2024;2
AF1541;03/05/2024;03/05/2024;5
AF1541;13/05/2024;13/05/2024;1
AF1541;14/05/2024;05/07/2024;2345
AF1541;03/09/2024;25/10/2024;2345
AF1541;27/05/2024;01/07/2024;1
AF1541;02/09/2024;21/10/2024;1
AF1541;28/10/2024;28/03/2025;12345
AF1542;15/02/2024;18/02/2024;467
AF1542;16/02/2024;16/02/2024;5
AF1542;19/02/2024;19/02/2024;1
AF1542;20/02/2024;27/02/2024;26
AF1542;21/02/2024;26/02/2024;13
AF1542;22/02/2024;22/02/2024;4
AF1542;23/02/2024;23/02/2024;5
AF1542;25/02/2024;25/02/2024;7
AF1542;01/03/2024;01/03/2024;5
AF1542;02/03/2024;02/03/2024;6
AF1542;03/03/2024;09/03/2024;67
AF1542;04/03/2024;08/03/2024;12345
AF1542;10/03/2024;10/03/2024;7
AF1542;11/03/2024;16/03/2024;12356
AF1542;14/03/2024;14/03/2024;4
AF1542;17/03/2024;17/03/2024;7
AF1542;18/03/2024;23/03/2024;12356
AF1542;26/03/2024;30/03/2024;256
AF1542;21/03/2024;21/03/2024;4
AF1542;24/03/2024;24/03/2024;7
AF1542;25/03/2024;25/03/2024;1
AF1542;27/03/2024;27/03/2024;3
AF1542;28/03/2024;28/03/2024;4
AF1542;31/03/2024;06/04/2024;67
AF1542;01/04/2024;01/04/2024;1
AF1542;02/04/2024;03/04/2024;23
AF1542;04/04/2024;04/04/2024;4
AF1542;05/04/2024;05/04/2024;5
AF1542;07/04/2024;07/04/2024;7
AF1542;08/04/2024;08/04/2024;1
AF1542;09/04/2024;11/04/2024;234
AF1542;12/04/2024;12/04/2024;5
AF1542;13/04/2024;13/04/2024;6
AF1542;14/04/2024;21/04/2024;7
AF1542;15/04/2024;15/04/2024;1
AF1542;16/04/2024;23/04/2024;2
AF1542;17/04/2024;17/04/2024;3
AF1542;18/04/2024;18/04/2024;4
AF1542;19/04/2024;19/04/2024;5
AF1542;20/04/2024;20/04/2024;6
AF1542;22/04/2024;22/04/2024;1
AF1542;13/05/2024;01/07/2024;1
AF1542;24/04/2024;24/04/2024;3
AF1542;25/04/2024;25/04/2024;4
AF1542;26/04/2024;26/04/2024;5
AF1542;27/04/2024;27/04/2024;6
AF1542;28/04/2024;28/04/2024;7
AF1542;29/04/2024;29/04/2024;1
AF1542;30/04/2024;07/05/2024;24
AF1542;14/05/2024;04/07/2024;234
AF1542;03/05/2024;03/05/2024;5
AF1542;04/05/2024;04/05/2024;6
AF1542;05/05/2024;05/05/2024;7
AF1542;18/05/2024;30/06/2024;67
AF1542;06/05/2024;06/05/2024;1
AF1542;08/05/2024;08/05/2024;3
AF1542;09/05/2024;09/05/2024;4
AF1542;10/05/2024;10/05/2024;5
AF1542;11/05/2024;11/05/2024;6
AF1542;12/05/2024;12/05/2024;7
AF1542;17/05/2024;05/07/2024;5
AF1542;08/07/2024;29/08/2024;134
AF1542;09/07/2024;27/08/2024;2
AF1542;02/09/2024;21/10/2024;1
AF1542;03/09/2024;24/10/2024;234
AF1542;06/09/2024;25/10/2024;5
AF1542;07/09/2024;26/10/2024;67
AF1542;27/10/2024;29/03/2025;1234567
AF1543;15/02/2024;18/02/2024;467
AF1543;16/02/2024;16/02/2024;5
AF1543;19/02/2024;19/02/2024;1
AF1543;20/02/2024;27/02/2024;26
AF1543;21/02/2024;26/02/2024;13
AF1543;22/02/2024;22/02/2024;4
AF1543;23/02/2024;23/02/2024;5
AF1543;25/02/2024;25/02/2024;7
AF1543;01/03/2024;01/03/2024;5
AF1543;02/03/2024;02/03/2024;6
AF1543;03/03/2024;09/03/2024;67
AF1543;04/03/2024;08/03/2024;1345
AF1543;05/03/2024;05/03/2024;2
AF1543;10/03/2024;10/03/2024;7
AF1543;11/03/2024;16/03/2024;12356
AF1543;14/03/2024;14/03/2024;4
AF1543;17/03/2024;17/03/2024;7
AF1543;18/03/2024;23/03/2024;12356
AF1543;26/03/2024;30/03/2024;256
AF1543;21/03/2024;21/03/2024;4
AF1543;24/03/2024;24/03/2024;7
AF1543;25/03/2024;25/03/2024;1
AF1543;27/03/2024;27/03/2024;3
AF1543;28/03/2024;28/03/2024;4
AF1543;31/03/2024;06/04/2024;67
AF1543;01/04/2024;01/04/2024;1
AF1543;02/04/2024;02/04/2024;2
AF1543;03/04/2024;03/04/2024;3
AF1543;04/04/2024;04/04/2024;4
AF1543;05/04/2024;05/04/2024;5
AF1543;07/04/2024;07/04/2024;7
AF1543;08/04/2024;08/04/2024;1
AF1543;09/04/2024;09/04/2024;2
AF1543;10/04/2024;11/04/2024;34
AF1543;12/04/2024;12/04/2024;5
AF1543;13/04/2024;13/04/2024;6
AF1543;14/04/2024;21/04/2024;7
AF1543;15/04/2024;15/04/2024;1
AF1543;16/04/2024;23/04/2024;2
AF1543;17/04/2024;17/04/2024;3
AF1543;18/04/2024;18/04/2024;4
AF1543;19/04/2024;19/04/2024;5
AF1543;20/04/2024;20/04/2024;6
AF1543;22/04/2024;22/04/2024;1
AF1543;13/05/2024;01/07/2024;1
AF1543;24/04/2024;24/04/2024;3
AF1543;25/04/2024;25/04/2024;4
AF1543;26/04/2024;26/04/2024;5
AF1543;27/04/2024;27/04/2024;6
AF1543;28/04/2024;28/04/2024;7
AF1543;29/04/2024;29/04/2024;1
AF1543;30/04/2024;14/05/2024;2
AF1543;02/05/2024;02/05/2024;4
AF1543;15/05/2024;16/05/2024;34
AF1543;03/05/2024;03/05/2024;5
AF1543;04/05/2024;04/05/2024;6
AF1543;05/05/2024;05/05/2024;7
AF1543;06/05/2024;06/05/2024;1
AF1543;08/05/2024;08/05/2024;3
AF1543;09/05/2024;09/05/2024;4
AF1543;10/05/2024;10/05/2024;5
AF1543;11/05/2024;11/05/2024;6
AF1543;12/05/2024;12/05/2024;7
AF1543;17/05/2024;17/05/2024;5
AF1543;18/05/2024;29/06/2024;6
AF1543;19/05/2024;19/05/2024;7
AF1543;21/05/2024;04/07/2024;234
AF1543;24/05/2024;05/07/2024;5
AF1543;26/05/2024;30/06/2024;7
AF1543;08/07/2024;29/08/2024;134
AF1543;09/07/2024;27/08/2024;2
AF1543;02/09/2024;21/10/2024;1
AF1543;03/09/2024;03/10/2024;234
AF1543;06/09/2024;04/10/2024;5
AF1543;07/09/2024;26/10/2024;6
AF1543;08/09/2024;06/10/2024;7
AF1543;08/10/2024;22/10/2024;2
AF1543;09/10/2024;23/10/2024;3
AF1543;10/10/2024;24/10/2024;4
AF1543;11/10/2024;18/10/2024;5
AF1543;13/10/2024;20/10/2024;7
AF1543;25/10/2024;25/10/2024;5
AF1543;27/10/2024;27/10/2024;7
AF1543;28/10/2024;28/03/2025;1345
AF1543;29/10/2024;29/03/2025;267
AF1544;18/01/2024;15/02/2024;45
AF1544;07/03/2024;15/03/2024;45
AF1544;22/03/2024;28/03/2024;45
AF1544;21/01/2024;11/02/2024;7
AF1544;10/03/2024;24/03/2024;7
AF1544;16/01/2024;14/02/2024;123
AF1544;16/02/2024;16/02/2024;5
AF1544;22/02/2024;22/02/2024;4
AF1544;05/03/2024;06/03/2024;23
AF1544;11/03/2024;25/03/2024;1
AF1544;12/03/2024;12/03/2024;2
AF1544;13/03/2024;20/03/2024;3
AF1544;19/03/2024;19/03/2024;2
AF1544;21/03/2024;21/03/2024;4
AF1544;26/03/2024;26/03/2024;2
AF1544;27/03/2024;27/03/2024;3
AF1544;29/03/2024;29/03/2024;5
AF1544;01/04/2024;01/04/2024;1
AF1544;02/04/2024;03/04/2024;23
AF1544;04/04/2024;18/04/2024;45
AF1544;07/04/2024;07/04/2024;7
AF1544;08/04/2024;08/04/2024;1
AF1544;09/04/2024;10/04/2024;23
AF1544;29/04/2024;29/04/2024;1
AF1544;30/04/2024;30/04/2024;2
AF1544;02/05/2024;03/05/2024;45
AF1544;13/05/2024;15/05/2024;123
AF1544;16/05/2024;05/07/2024;45
AF1544;05/09/2024;25/10/2024;45
AF1544;20/05/2024;24/06/2024;1
AF1544;21/05/2024;19/06/2024;23
AF1544;26/05/2024;30/06/2024;7
AF1544;08/09/2024;20/10/2024;7
AF1544;25/06/2024;03/07/2024;23
AF1544;02/09/2024;23/10/2024;123
AF1544;01/07/2024;01/07/2024;1
AF1544;12/07/2024;19/07/2024;5
AF1544;26/07/2024;26/07/2024;5
AF1544;27/10/2024;23/03/2025;7
AF1544;28/10/2024;26/03/2025;123
AF1544;31/10/2024;28/03/2025;45
AF1545;21/01/2024;11/02/2024;7
AF1545;10/03/2024;24/03/2024;7
AF1545;22/01/2024;12/02/2024;1
AF1545;16/01/2024;15/02/2024;234
AF1545;26/01/2024;09/02/2024;5
AF1545;16/02/2024;16/02/2024;5
AF1545;18/02/2024;18/02/2024;7
AF1545;19/02/2024;19/02/2024;1
AF1545;20/02/2024;22/02/2024;234
AF1545;23/02/2024;23/02/2024;5
AF1545;25/02/2024;25/02/2024;7
AF1545;26/02/2024;26/02/2024;1
AF1545;27/02/2024;29/02/2024;234
AF1545;05/03/2024;08/03/2024;2345
AF1545;11/03/2024;25/03/2024;1
AF1545;12/03/2024;14/03/2024;24
AF1545;13/03/2024;20/03/2024;3
AF1545;15/03/2024;15/03/2024;5
AF1545;19/03/2024;19/03/2024;2
AF1545;21/03/2024;21/03/2024;4
AF1545;22/03/2024;22/03/2024;5
AF1545;26/03/2024;28/03/2024;24
AF1545;27/03/2024;27/03/2024;3
AF1545;29/03/2024;29/03/2024;5
AF1545;01/04/2024;08/04/2024;1
AF1545;02/04/2024;18/04/2024;2345
AF1545;07/04/2024;07/04/2024;7
AF1545;15/04/2024;22/04/2024;1
AF1545;23/04/2024;30/04/2024;234
AF1545;28/04/2024;28/04/2024;7
AF1545;29/04/2024;29/04/2024;1
AF1545;02/05/2024;02/05/2024;4
AF1545;03/05/2024;03/05/2024;5
AF1545;07/05/2024;07/05/2024;2
AF1545;13/05/2024;13/05/2024;1
AF1545;27/05/2024;01/07/2024;1
AF1545;02/09/2024;21/10/2024;1
AF1545;14/05/2024;05/07/2024;2345
AF1545;03/09/2024;25/10/2024;2345
AF1545;20/05/2024;20/05/2024;1
AF1545;26/05/2024;30/06/2024;7
AF1545;08/09/2024;20/10/2024;7
AF1545;08/07/2024;22/07/2024;1
AF1545;09/07/2024;25/07/2024;234
AF1545;27/10/2024;23/03/2025;7
AF1545;28/10/2024;24/03/2025;1
AF1545;29/10/2024;28/03/2025;2345
AF1546;19/01/2024;30/03/2024;1567
AF1546;21/03/2024;28/03/2024;24
AF1546;31/03/2024;31/03/2024;7
AF1546;01/04/2024;01/04/2024;1
AF1546;02/04/2024;02/07/2024;2
AF1546;03/04/2024;03/07/2024;3
AF1546;04/04/2024;18/04/2024;4
AF1546;05/04/2024;21/04/2024;57
AF1546;08/04/2024;22/04/2024;1
AF1546;25/04/2024;26/04/2024;45
AF1546;28/04/2024;05/05/2024;47
AF1546;09/05/2024;25/10/2024;1457
AF1546;29/04/2024;06/05/2024;15
AF1546;06/07/2024;31/08/2024;36
AF1546;03/09/2024;22/10/2024;2
AF1546;04/09/2024;23/10/2024;3
AF1546;27/10/2024;29/03/2025;1234567
AF1547;19/01/2024;30/03/2024;1567
AF1547;21/03/2024;28/03/2024;24
AF1547;31/03/2024;31/03/2024;7
AF1547;01/04/2024;01/04/2024;1
AF1547;02/04/2024;02/07/2024;2
AF1547;03/04/2024;21/04/2024;357
AF1547;04/04/2024;18/04/2024;4
AF1547;08/04/2024;22/04/2024;1
AF1547;24/04/2024;28/04/2024;37
AF1547;01/05/2024;05/05/2024;347
AF1547;08/05/2024;07/07/2024;13457
AF1547;25/04/2024;26/04/2024;45
AF1547;29/04/2024;06/05/2024;15
