vol;début;fin;frequence
AF1438;03/06/2024;03/06/2024;1
AF1438;07/07/2024;01/09/2024;7
AF1438;08/07/2024;30/08/2024;12345
AF1438;27/07/2024;27/07/2024;6
AF1438;02/09/2024;06/10/2024;124567
AF1438;04/09/2024;02/10/2024;3
AF1438;07/10/2024;17/10/2024;12467
AF1438;09/10/2024;23/10/2024;3
AF1438;11/10/2024;18/10/2024;5
AF1438;19/10/2024;26/10/2024;124567
AF1439;16/02/2024;29/03/2024;35
AF1439;03/03/2024;24/03/2024;7
AF1439;19/02/2024;25/03/2024;1
AF1439;31/03/2024;31/03/2024;7
AF1439;01/04/2024;01/04/2024;1
AF1439;02/04/2024;09/04/2024;26
AF1439;16/04/2024;27/04/2024;26
AF1439;03/04/2024;03/04/2024;3
AF1439;04/04/2024;04/07/2024;4
AF1439;05/04/2024;05/04/2024;5
AF1439;07/04/2024;21/04/2024;7
AF1439;08/04/2024;15/04/2024;1
AF1439;10/04/2024;10/04/2024;3
AF1439;12/04/2024;26/04/2024;5
AF1439;13/04/2024;13/04/2024;6
AF1439;17/04/2024;24/04/2024;3
AF1439;22/04/2024;22/04/2024;1
AF1439;28/04/2024;12/05/2024;7
AF1439;29/04/2024;06/05/2024;1
AF1439;30/04/2024;07/05/2024;2356
AF1439;10/05/2024;21/05/2024;2356
AF1439;24/05/2024;01/06/2024;256
AF1439;07/06/2024;06/07/2024;256
AF1439;08/05/2024;08/05/2024;3
AF1439;13/05/2024;13/05/2024;1
AF1439;19/05/2024;30/06/2024;7
AF1439;20/05/2024;01/07/2024;1
AF1439;22/05/2024;03/07/2024;3
AF1439;04/06/2024;04/06/2024;2
AF1439;08/07/2024;26/08/2024;1
AF1439;09/07/2024;24/07/2024;23456
AF1439;26/07/2024;26/07/2024;5
AF1439;30/07/2024;31/08/2024;23456
AF1439;25/07/2024;27/07/2024;46
AF1439;02/09/2024;21/10/2024;17
AF1439;03/09/2024;05/10/2024;2356
AF1439;05/09/2024;24/10/2024;4
AF1439;08/10/2024;15/10/2024;26
AF1439;09/10/2024;23/10/2024;35
AF1439;19/10/2024;26/10/2024;256
AF1440;20/02/2024;20/02/2024;2
AF1440;21/02/2024;27/03/2024;3
AF1440;22/02/2024;22/02/2024;4
AF1440;23/02/2024;29/02/2024;45
AF1440;24/02/2024;24/02/2024;6
AF1440;25/02/2024;25/02/2024;7
AF1440;26/02/2024;26/02/2024;1
AF1440;27/02/2024;27/02/2024;2
AF1440;01/03/2024;01/03/2024;5
AF1440;02/03/2024;05/03/2024;26
AF1440;03/03/2024;03/03/2024;7
AF1440;04/03/2024;08/03/2024;15
AF1440;07/03/2024;07/03/2024;4
AF1440;09/03/2024;09/03/2024;6
AF1440;10/03/2024;10/03/2024;7
AF1440;11/03/2024;28/03/2024;14
AF1440;12/03/2024;30/03/2024;26
AF1440;15/03/2024;22/03/2024;5
AF1440;17/03/2024;17/03/2024;7
AF1440;24/03/2024;24/03/2024;7
AF1440;29/03/2024;29/03/2024;5
AF1440;31/03/2024;06/04/2024;467
AF1440;01/04/2024;08/04/2024;135
AF1440;15/04/2024;19/04/2024;135
AF1440;24/04/2024;26/04/2024;35
AF1440;02/04/2024;23/04/2024;2
AF1440;07/04/2024;07/04/2024;7
AF1440;10/04/2024;10/04/2024;3
AF1440;11/04/2024;27/04/2024;467
AF1440;12/04/2024;12/04/2024;5
AF1440;22/04/2024;22/04/2024;1
AF1440;28/04/2024;28/04/2024;7
AF1440;29/04/2024;30/04/2024;12
AF1440;03/05/2024;29/05/2024;1235
AF1440;04/06/2024;05/07/2024;1235
AF1440;01/05/2024;01/05/2024;3
AF1440;02/05/2024;12/05/2024;47
AF1440;04/05/2024;11/05/2024;6
AF1440;16/05/2024;30/05/2024;47
AF1440;18/05/2024;01/06/2024;6
AF1440;31/05/2024;31/05/2024;5
AF1440;02/06/2024;02/06/2024;7
AF1440;03/06/2024;03/06/2024;1
AF1440;06/06/2024;04/07/2024;47
AF1440;08/06/2024;29/06/2024;6
AF1440;06/07/2024;20/07/2024;6
AF1440;03/08/2024;31/08/2024;6
AF1440;07/07/2024;24/07/2024;12347
AF1440;28/07/2024;01/09/2024;12347
AF1440;12/07/2024;30/08/2024;5
AF1440;25/07/2024;25/07/2024;4
AF1440;27/07/2024;27/07/2024;6
AF1440;02/09/2024;04/10/2024;1235
AF1440;05/09/2024;24/10/2024;47
AF1440;07/09/2024;26/10/2024;6
AF1440;07/10/2024;15/10/2024;12
AF1440;09/10/2024;23/10/2024;35
AF1440;21/10/2024;25/10/2024;125
AF1441;20/02/2024;20/02/2024;2
AF1441;21/02/2024;27/03/2024;3
AF1441;22/02/2024;22/02/2024;4
AF1441;23/02/2024;29/02/2024;45
AF1441;24/02/2024;24/02/2024;6
AF1441;25/02/2024;25/02/2024;7
AF1441;26/02/2024;26/02/2024;1
AF1441;27/02/2024;27/02/2024;2
AF1441;01/03/2024;01/03/2024;5
AF1441;02/03/2024;05/03/2024;26
AF1441;03/03/2024;03/03/2024;7
AF1441;04/03/2024;08/03/2024;15
AF1441;07/03/2024;07/03/2024;4
AF1441;09/03/2024;09/03/2024;6
AF1441;10/03/2024;10/03/2024;7
AF1441;11/03/2024;28/03/2024;14
AF1441;12/03/2024;30/03/2024;26
AF1441;15/03/2024;22/03/2024;5
AF1441;17/03/2024;17/03/2024;7
AF1441;24/03/2024;24/03/2024;7
AF1441;29/03/2024;29/03/2024;5
AF1441;31/03/2024;06/04/2024;467
AF1441;01/04/2024;09/04/2024;1235
AF1441;15/04/2024;19/04/2024;1235
AF1441;23/04/2024;30/04/2024;1235
AF1441;03/05/2024;29/05/2024;1235
AF1441;04/06/2024;05/07/2024;1235
AF1441;07/04/2024;07/04/2024;7
AF1441;10/04/2024;10/04/2024;3
AF1441;11/04/2024;27/04/2024;467
AF1441;12/04/2024;12/04/2024;5
AF1441;22/04/2024;22/04/2024;1
AF1441;28/04/2024;28/04/2024;7
AF1441;01/05/2024;01/05/2024;3
AF1441;02/05/2024;12/05/2024;467
AF1441;16/05/2024;01/06/2024;467
AF1441;31/05/2024;31/05/2024;5
AF1441;02/06/2024;02/06/2024;7
AF1441;03/06/2024;03/06/2024;1
AF1441;06/06/2024;04/07/2024;467
AF1441;06/07/2024;24/07/2024;123467
AF1441;28/07/2024;01/09/2024;123467
AF1441;12/07/2024;30/08/2024;5
AF1441;25/07/2024;27/07/2024;46
AF1441;02/09/2024;25/10/2024;1235
AF1441;05/09/2024;26/10/2024;467
AF1442;18/02/2024;20/02/2024;27
AF1442;21/02/2024;21/02/2024;3
AF1442;22/02/2024;29/02/2024;4
AF1442;23/02/2024;01/03/2024;5
AF1442;24/02/2024;24/02/2024;6
AF1442;25/02/2024;25/02/2024;7
AF1442;27/02/2024;27/02/2024;2
AF1442;28/02/2024;28/02/2024;3
AF1442;02/03/2024;02/03/2024;6
AF1442;03/03/2024;03/03/2024;7
AF1442;04/03/2024;04/03/2024;1
AF1442;05/03/2024;05/03/2024;2
AF1442;06/03/2024;06/03/2024;3
AF1442;08/03/2024;08/03/2024;5
AF1442;09/03/2024;09/03/2024;6
AF1442;10/03/2024;26/03/2024;27
AF1442;11/03/2024;11/03/2024;1
AF1442;13/03/2024;13/03/2024;3
AF1442;14/03/2024;14/03/2024;4
AF1442;15/03/2024;15/03/2024;5
AF1442;16/03/2024;16/03/2024;6
AF1442;18/03/2024;18/03/2024;1
AF1442;20/03/2024;20/03/2024;3
AF1442;22/03/2024;22/03/2024;5
AF1442;23/03/2024;27/03/2024;36
AF1442;25/03/2024;25/03/2024;1
AF1442;28/03/2024;28/03/2024;4
AF1442;29/03/2024;29/03/2024;5
AF1442;30/03/2024;30/03/2024;6
AF1442;31/03/2024;31/03/2024;7
AF1442;01/04/2024;01/04/2024;1
AF1442;02/04/2024;02/04/2024;2
AF1442;04/04/2024;04/04/2024;4
AF1442;05/04/2024;06/04/2024;56
AF1442;07/04/2024;07/04/2024;7
AF1442;08/04/2024;08/04/2024;1
AF1442;22/04/2024;22/04/2024;1
AF1442;09/04/2024;11/04/2024;24
AF1442;12/04/2024;12/04/2024;5
AF1442;13/04/2024;13/04/2024;6
AF1442;14/04/2024;28/04/2024;7
AF1442;15/04/2024;15/04/2024;1
AF1442;16/04/2024;23/04/2024;24
AF1442;17/04/2024;20/04/2024;36
AF1442;19/04/2024;19/04/2024;5
AF1442;24/04/2024;24/04/2024;3
AF1442;25/04/2024;25/04/2024;4
AF1442;26/04/2024;27/04/2024;56
AF1442;29/04/2024;29/04/2024;1
AF1442;30/04/2024;03/05/2024;25
AF1442;01/05/2024;04/05/2024;36
AF1442;08/05/2024;16/05/2024;346
AF1442;18/05/2024;25/05/2024;23467
AF1442;29/05/2024;01/06/2024;346
AF1442;04/06/2024;05/07/2024;234567
AF1442;02/05/2024;02/05/2024;4
AF1442;05/05/2024;05/05/2024;7
AF1442;06/05/2024;06/05/2024;1
AF1442;07/05/2024;07/05/2024;2
AF1442;10/05/2024;10/05/2024;5
AF1442;12/05/2024;12/05/2024;7
AF1442;13/05/2024;13/05/2024;1
AF1442;14/05/2024;14/05/2024;2
AF1442;17/05/2024;17/05/2024;5
AF1442;20/05/2024;20/05/2024;1
AF1442;24/05/2024;28/05/2024;25
AF1442;26/05/2024;26/05/2024;7
AF1442;27/05/2024;27/05/2024;1
AF1442;31/05/2024;31/05/2024;5
AF1442;02/06/2024;02/06/2024;7
AF1442;03/06/2024;01/07/2024;1
AF1442;06/07/2024;31/08/2024;6
AF1442;08/07/2024;26/08/2024;1
AF1442;09/07/2024;29/08/2024;234
AF1442;12/07/2024;30/08/2024;5
AF1442;02/09/2024;21/10/2024;1
AF1442;03/09/2024;26/10/2024;234567
AF1443;18/02/2024;20/02/2024;27
AF1443;21/02/2024;21/02/2024;3
AF1443;22/02/2024;29/02/2024;4
AF1443;23/02/2024;01/03/2024;5
AF1443;24/02/2024;24/02/2024;6
AF1443;25/02/2024;25/02/2024;7
AF1443;27/02/2024;27/02/2024;2
AF1443;28/02/2024;28/02/2024;3
AF1443;02/03/2024;02/03/2024;6
AF1443;03/03/2024;03/03/2024;7
AF1443;04/03/2024;04/03/2024;1
AF1443;05/03/2024;05/03/2024;2
AF1443;06/03/2024;06/03/2024;3
AF1443;08/03/2024;08/03/2024;5
AF1443;09/03/2024;09/03/2024;6
AF1443;10/03/2024;26/03/2024;27
AF1443;11/03/2024;11/03/2024;1
AF1443;13/03/2024;13/03/2024;3
AF1443;14/03/2024;14/03/2024;4
AF1443;15/03/2024;15/03/2024;5
AF1443;16/03/2024;16/03/2024;6
AF1443;18/03/2024;25/03/2024;1
AF1443;20/03/2024;20/03/2024;3
AF1443;22/03/2024;22/03/2024;5
AF1443;23/03/2024;27/03/2024;36
AF1443;28/03/2024;28/03/2024;4
AF1443;29/03/2024;29/03/2024;5
AF1443;30/03/2024;30/03/2024;6
AF1443;31/03/2024;31/03/2024;7
AF1443;01/04/2024;01/04/2024;1
AF1443;02/04/2024;02/04/2024;2
AF1443;04/04/2024;04/04/2024;4
AF1443;05/04/2024;06/04/2024;56
AF1443;07/04/2024;07/04/2024;7
AF1443;08/04/2024;08/04/2024;1
AF1443;22/04/2024;22/04/2024;1
AF1443;09/04/2024;11/04/2024;24
AF1443;12/04/2024;12/04/2024;5
AF1443;13/04/2024;13/04/2024;6
AF1443;14/04/2024;28/04/2024;7
AF1443;15/04/2024;15/04/2024;1
AF1443;16/04/2024;18/04/2024;24
AF1443;17/04/2024;20/04/2024;36
AF1443;19/04/2024;19/04/2024;5
AF1443;23/04/2024;25/04/2024;24
AF1443;24/04/2024;24/04/2024;3
AF1443;26/04/2024;27/04/2024;56
AF1443;29/04/2024;29/04/2024;1
AF1443;30/04/2024;03/05/2024;25
AF1443;01/05/2024;04/05/2024;36
AF1443;08/05/2024;16/05/2024;346
AF1443;18/05/2024;25/05/2024;23467
AF1443;29/05/2024;01/06/2024;346
AF1443;04/06/2024;05/07/2024;234567
AF1443;02/05/2024;02/05/2024;4
AF1443;05/05/2024;05/05/2024;7
AF1443;06/05/2024;06/05/2024;1
AF1443;07/05/2024;07/05/2024;2
AF1443;10/05/2024;10/05/2024;5
AF1443;12/05/2024;12/05/2024;7
AF1443;13/05/2024;13/05/2024;1
AF1443;14/05/2024;14/05/2024;2
AF1443;17/05/2024;17/05/2024;5
AF1443;20/05/2024;20/05/2024;1
AF1443;24/05/2024;24/05/2024;5
AF1443;26/05/2024;31/05/2024;57
AF1443;27/05/2024;27/05/2024;1
AF1443;28/05/2024;28/05/2024;2
AF1443;02/06/2024;02/06/2024;7
AF1443;03/06/2024;01/07/2024;1
AF1443;06/07/2024;31/08/2024;6
AF1443;08/07/2024;26/08/2024;1
AF1443;09/07/2024;29/08/2024;234
AF1443;12/07/2024;30/08/2024;5
AF1443;02/09/2024;21/10/2024;1
AF1443;03/09/2024;26/10/2024;234567
AF1444;31/03/2024;02/04/2024;27
AF1444;01/04/2024;06/04/2024;136
AF1444;04/04/2024;04/04/2024;4
AF1444;05/04/2024;05/04/2024;5
AF1444;07/04/2024;25/04/2024;247
AF1444;08/04/2024;10/04/2024;13
AF1444;12/04/2024;26/04/2024;5
AF1444;13/04/2024;17/04/2024;36
AF1444;24/04/2024;24/04/2024;3
AF1444;15/04/2024;22/04/2024;1
AF1444;20/04/2024;20/04/2024;6
AF1444;27/04/2024;27/04/2024;6
AF1444;28/04/2024;28/04/2024;7
AF1444;26/05/2024;26/05/2024;7
AF1444;02/06/2024;07/07/2024;2457
AF1444;29/04/2024;06/05/2024;16
AF1444;30/04/2024;02/05/2024;24
AF1444;01/05/2024;01/05/2024;3
AF1444;03/05/2024;03/05/2024;5
AF1444;05/05/2024;12/05/2024;27
AF1444;08/05/2024;11/05/2024;36
AF1444;09/05/2024;10/05/2024;45
AF1444;13/05/2024;13/05/2024;1
AF1444;14/05/2024;17/05/2024;245
AF1444;15/05/2024;20/05/2024;13
AF1444;18/05/2024;18/05/2024;6
AF1444;19/05/2024;19/05/2024;7
AF1444;21/05/2024;21/05/2024;2
AF1444;22/05/2024;22/05/2024;3
AF1444;15/06/2024;22/06/2024;6
AF1444;23/05/2024;24/05/2024;45
AF1444;25/05/2024;01/06/2024;6
AF1444;27/05/2024;27/05/2024;1
AF1444;28/05/2024;31/05/2024;25
AF1444;29/05/2024;29/05/2024;3
AF1444;30/05/2024;30/05/2024;4
AF1444;03/06/2024;03/06/2024;1
AF1444;05/06/2024;03/07/2024;13
AF1444;08/06/2024;08/06/2024;6
AF1444;29/06/2024;29/06/2024;6
AF1444;06/07/2024;31/08/2024;6
AF1444;08/07/2024;01/09/2024;1257
AF1444;10/07/2024;28/08/2024;3
AF1444;11/07/2024;18/07/2024;4
AF1444;01/08/2024;29/08/2024;4
AF1444;25/07/2024;25/07/2024;4
AF1444;02/09/2024;26/10/2024;136
AF1444;03/09/2024;25/10/2024;2457
AF1445;31/03/2024;23/04/2024;27
AF1445;01/04/2024;03/04/2024;13
AF1445;04/04/2024;04/04/2024;4
AF1445;05/04/2024;05/04/2024;5
AF1445;06/04/2024;06/04/2024;6
AF1445;08/04/2024;10/04/2024;13
AF1445;11/04/2024;25/04/2024;4
AF1445;12/04/2024;26/04/2024;5
AF1445;13/04/2024;13/04/2024;6
AF1445;15/04/2024;22/04/2024;1
AF1445;17/04/2024;24/04/2024;3
AF1445;20/04/2024;20/04/2024;6
AF1445;27/04/2024;27/04/2024;6
AF1445;28/04/2024;28/04/2024;7
AF1445;26/05/2024;26/05/2024;7
AF1445;02/06/2024;07/07/2024;247
AF1445;29/04/2024;29/04/2024;1
AF1445;30/04/2024;02/05/2024;24
AF1445;01/05/2024;01/05/2024;3
AF1445;03/05/2024;03/05/2024;5
AF1445;04/05/2024;04/05/2024;6
AF1445;05/05/2024;12/05/2024;27
AF1445;06/05/2024;06/05/2024;1
AF1445;08/05/2024;08/05/2024;3
AF1445;09/05/2024;09/05/2024;4
AF1445;10/05/2024;10/05/2024;5
AF1445;11/05/2024;11/05/2024;6
AF1445;13/05/2024;13/05/2024;1
AF1445;14/05/2024;16/05/2024;24
AF1445;15/05/2024;20/05/2024;13
AF1445;17/05/2024;17/05/2024;5
AF1445;18/05/2024;08/06/2024;6
AF1445;19/05/2024;19/05/2024;7
AF1445;21/05/2024;21/05/2024;2
AF1445;22/05/2024;22/05/2024;3
AF1445;23/05/2024;23/05/2024;4
AF1445;24/05/2024;24/05/2024;5
AF1445;27/05/2024;27/05/2024;1
AF1445;28/05/2024;28/05/2024;2
AF1445;29/05/2024;29/05/2024;3
AF1445;30/05/2024;30/05/2024;4
AF1445;31/05/2024;31/05/2024;5
AF1445;03/06/2024;03/06/2024;1
AF1445;05/06/2024;03/07/2024;13
AF1445;07/06/2024;05/07/2024;5
AF1445;15/06/2024;22/06/2024;6
AF1445;29/06/2024;29/06/2024;6
AF1445;06/07/2024;31/08/2024;6
AF1445;08/07/2024;01/09/2024;1257
AF1445;10/07/2024;28/08/2024;3
AF1445;11/07/2024;18/07/2024;4
AF1445;01/08/2024;29/08/2024;4
AF1445;25/07/2024;25/07/2024;4
AF1445;02/09/2024;26/10/2024;16
AF1445;03/09/2024;24/10/2024;247
AF1445;04/09/2024;02/10/2024;3
AF1445;06/09/2024;04/10/2024;5
AF1445;09/10/2024;23/10/2024;3
AF1445;11/10/2024;18/10/2024;5
AF1445;25/10/2024;25/10/2024;5
AF1446;06/07/2024;31/08/2024;6
AF1446;08/07/2024;28/08/2024;123
AF1446;11/07/2024;18/07/2024;4
AF1446;01/08/2024;29/08/2024;4
AF1446;12/07/2024;19/07/2024;5
AF1446;25/07/2024;25/07/2024;4
AF1446;26/07/2024;26/07/2024;5
AF1446;02/08/2024;30/08/2024;5
AF1447;06/07/2024;31/08/2024;6
AF1447;08/07/2024;28/08/2024;123
AF1447;11/07/2024;18/07/2024;4
AF1447;01/08/2024;29/08/2024;4
AF1447;12/07/2024;30/08/2024;5
AF1447;25/07/2024;25/07/2024;4
AF1448;23/02/2024;02/03/2024;256
AF1448;18/02/2024;21/02/2024;37
AF1448;20/02/2024;20/02/2024;2
AF1448;22/02/2024;29/02/2024;4
AF1448;25/02/2024;25/02/2024;7
AF1448;26/02/2024;26/02/2024;1
AF1448;28/02/2024;28/02/2024;3
AF1448;03/03/2024;03/03/2024;7
AF1448;04/03/2024;04/03/2024;1
AF1448;05/03/2024;05/03/2024;2
AF1448;06/03/2024;06/03/2024;3
AF1448;07/03/2024;07/03/2024;4
AF1448;08/03/2024;09/03/2024;56
AF1448;10/03/2024;10/03/2024;7
AF1448;11/03/2024;25/03/2024;1
AF1448;12/03/2024;24/03/2024;23567
AF1448;14/03/2024;28/03/2024;4
AF1448;26/03/2024;26/03/2024;2
AF1448;27/03/2024;30/03/2024;356
AF1448;31/03/2024;07/04/2024;1234567
AF1448;09/04/2024;11/04/2024;234
AF1448;13/04/2024;21/04/2024;1234567
AF1448;24/04/2024;24/04/2024;3
AF1448;08/04/2024;08/04/2024;1
AF1448;12/04/2024;12/04/2024;5
AF1448;22/04/2024;22/04/2024;1
AF1448;23/04/2024;23/04/2024;2
AF1448;25/04/2024;25/04/2024;4
AF1448;26/04/2024;28/04/2024;567
AF1448;02/05/2024;09/05/2024;1234567
AF1448;11/05/2024;28/05/2024;234567
AF1448;31/05/2024;20/06/2024;1234567
AF1448;22/06/2024;05/07/2024;1234567
AF1448;29/04/2024;01/05/2024;13
AF1448;30/04/2024;30/04/2024;2
AF1448;10/05/2024;10/05/2024;5
AF1448;13/05/2024;13/05/2024;1
AF1448;20/05/2024;27/05/2024;1
AF1448;29/05/2024;30/05/2024;34
AF1448;21/06/2024;21/06/2024;5
AF1448;06/07/2024;01/09/2024;134567
AF1448;09/07/2024;27/08/2024;2
AF1448;02/09/2024;26/10/2024;1234567
AF1449;24/02/2024;03/03/2024;367
AF1449;16/02/2024;01/03/2024;5
AF1449;19/02/2024;22/02/2024;14
AF1449;20/02/2024;20/02/2024;2
AF1449;21/02/2024;21/02/2024;3
AF1449;26/02/2024;26/02/2024;1
AF1449;27/02/2024;27/02/2024;2
AF1449;29/02/2024;29/02/2024;4
AF1449;04/03/2024;04/03/2024;1
AF1449;05/03/2024;05/03/2024;2
AF1449;06/03/2024;06/03/2024;3
AF1449;07/03/2024;07/03/2024;4
AF1449;08/03/2024;08/03/2024;5
AF1449;09/03/2024;10/03/2024;67
AF1449;11/03/2024;11/03/2024;1
AF1449;12/03/2024;26/03/2024;2
AF1449;13/03/2024;25/03/2024;13467
AF1449;15/03/2024;29/03/2024;5
AF1449;27/03/2024;27/03/2024;3
AF1449;28/03/2024;30/03/2024;46
AF1449;31/03/2024;07/04/2024;267
AF1449;14/04/2024;21/04/2024;267
AF1449;01/04/2024;22/04/2024;1345
AF1449;25/04/2024;25/04/2024;4
AF1449;09/04/2024;09/04/2024;2
AF1449;13/04/2024;13/04/2024;6
AF1449;23/04/2024;23/04/2024;2
AF1449;24/04/2024;24/04/2024;3
AF1449;26/04/2024;26/04/2024;5
AF1449;27/04/2024;27/04/2024;6
AF1449;28/04/2024;28/04/2024;7
AF1449;05/05/2024;09/05/2024;347
AF1449;29/04/2024;29/04/2024;1
AF1449;03/05/2024;10/05/2024;1256
AF1449;30/04/2024;30/04/2024;2
AF1449;01/05/2024;01/05/2024;3
AF1449;02/05/2024;02/05/2024;4
AF1449;11/05/2024;11/05/2024;6
AF1449;12/05/2024;12/05/2024;7
AF1449;13/05/2024;18/05/2024;16
AF1449;14/05/2024;14/05/2024;2
AF1449;15/05/2024;19/05/2024;3457
AF1449;20/05/2024;29/05/2024;134567
AF1449;01/06/2024;21/06/2024;1234567
AF1449;23/06/2024;06/07/2024;1234567
AF1449;21/05/2024;28/05/2024;2
AF1449;30/05/2024;31/05/2024;45
AF1449;22/06/2024;22/06/2024;6
AF1449;07/07/2024;02/09/2024;124567
AF1449;10/07/2024;28/08/2024;3
AF1449;03/09/2024;06/10/2024;1234567
AF1449;07/10/2024;15/10/2024;126
AF1449;09/10/2024;23/10/2024;3
AF1449;10/10/2024;24/10/2024;47
AF1449;11/10/2024;18/10/2024;5
AF1449;19/10/2024;26/10/2024;1256
AF1450;02/04/2024;06/04/2024;26
AF1450;11/04/2024;06/07/2024;246
AF1450;04/04/2024;04/04/2024;4
AF1450;09/04/2024;09/04/2024;2
AF1450;09/07/2024;31/08/2024;26
AF1450;03/09/2024;26/10/2024;246
AF1451;02/04/2024;06/04/2024;26
AF1451;11/04/2024;06/07/2024;246
AF1451;04/04/2024;04/04/2024;4
AF1451;09/04/2024;09/04/2024;2
AF1451;09/07/2024;31/08/2024;26
AF1451;03/09/2024;26/10/2024;246
AF1452;03/02/2024;30/03/2024;6
AF1452;18/02/2024;29/03/2024;123457
AF1452;31/03/2024;07/04/2024;34567
AF1452;10/04/2024;07/07/2024;234567
AF1452;01/04/2024;01/07/2024;1
AF1452;02/04/2024;09/04/2024;2
AF1452;08/07/2024;01/09/2024;1234567
AF1452;02/09/2024;21/10/2024;1
AF1452;03/09/2024;26/10/2024;234567
AF1453;17/02/2024;30/03/2024;1234567
AF1453;31/03/2024;28/04/2024;357
AF1453;01/04/2024;01/07/2024;1
AF1453;02/04/2024;09/04/2024;2
AF1453;04/04/2024;06/04/2024;46
AF1453;11/04/2024;02/05/2024;246
AF1453;01/05/2024;19/05/2024;3567
AF1453;07/05/2024;16/05/2024;24
AF1453;21/05/2024;04/07/2024;246
AF1453;22/05/2024;30/06/2024;357
AF1453;03/07/2024;07/07/2024;3567
AF1453;08/07/2024;01/09/2024;1234567
AF1453;02/09/2024;21/10/2024;1
AF1453;03/09/2024;26/10/2024;246
AF1453;04/09/2024;25/10/2024;357
AF1454;06/07/2024;31/08/2024;56
AF1454;07/07/2024;01/09/2024;47
AF1454;08/07/2024;28/08/2024;123
AF1455;06/07/2024;31/08/2024;56
AF1455;07/07/2024;01/09/2024;47
AF1455;08/07/2024;28/08/2024;123
AF1456;01/05/2024;08/05/2024;3
AF1456;20/05/2024;20/05/2024;1
AF1456;06/07/2024;24/07/2024;234567
AF1456;26/07/2024;01/09/2024;234567
AF1456;25/07/2024;25/07/2024;4
AF1457;01/05/2024;08/05/2024;3
AF1457;20/05/2024;20/05/2024;1
AF1457;06/07/2024;24/07/2024;234567
AF1457;27/07/2024;01/09/2024;234567
AF1457;25/07/2024;25/07/2024;4
AF1457;26/07/2024;26/07/2024;5
AF1458;20/02/2024;20/02/2024;2
AF1458;05/03/2024;05/03/2024;2
AF1458;22/02/2024;22/02/2024;4
AF1458;24/02/2024;24/02/2024;6
AF1458;26/02/2024;26/02/2024;1
AF1458;27/02/2024;27/02/2024;2
AF1458;29/02/2024;29/02/2024;4
AF1458;02/03/2024;02/03/2024;6
AF1458;07/03/2024;07/03/2024;4
AF1458;09/03/2024;09/03/2024;6
AF1458;07/04/2024;07/04/2024;7
AF1458;08/04/2024;10/04/2024;13
AF1458;12/04/2024;12/04/2024;5
AF1458;14/04/2024;14/04/2024;7
AF1458;15/04/2024;15/04/2024;1
AF1458;17/04/2024;17/04/2024;3
AF1458;19/04/2024;19/04/2024;5
AF1458;21/04/2024;21/04/2024;7
AF1458;22/04/2024;22/04/2024;1
AF1458;24/04/2024;24/04/2024;3
AF1458;26/04/2024;26/04/2024;5
AF1458;10/05/2024;17/05/2024;5
AF1458;07/06/2024;03/07/2024;35
AF1458;10/07/2024;25/10/2024;35
AF1458;28/04/2024;28/04/2024;7
AF1458;29/04/2024;29/04/2024;1
AF1458;30/04/2024;07/05/2024;2
AF1458;01/05/2024;01/05/2024;3
AF1458;02/05/2024;02/05/2024;4
AF1458;03/05/2024;03/05/2024;5
AF1458;05/05/2024;05/05/2024;7
AF1458;06/05/2024;06/05/2024;1
AF1458;17/06/2024;21/10/2024;1
AF1458;08/05/2024;08/05/2024;3
AF1458;09/05/2024;09/05/2024;4
AF1458;12/05/2024;12/05/2024;7
AF1458;13/05/2024;13/05/2024;1
AF1458;14/05/2024;14/05/2024;2
AF1458;15/05/2024;15/05/2024;3
AF1458;16/05/2024;16/05/2024;4
AF1458;19/05/2024;19/05/2024;7
AF1458;20/05/2024;20/05/2024;1
AF1458;21/05/2024;28/05/2024;2
AF1458;22/05/2024;29/05/2024;3
AF1458;23/05/2024;23/05/2024;4
AF1458;24/05/2024;24/05/2024;5
AF1458;26/05/2024;26/05/2024;7
AF1458;09/06/2024;30/06/2024;7
AF1458;27/05/2024;27/05/2024;1
AF1458;30/05/2024;30/05/2024;4
AF1458;31/05/2024;31/05/2024;5
AF1458;02/06/2024;02/06/2024;7
AF1458;03/06/2024;03/06/2024;1
AF1458;04/06/2024;04/06/2024;2
AF1458;05/06/2024;05/06/2024;3
AF1458;06/06/2024;24/10/2024;4
AF1458;10/06/2024;10/06/2024;1
AF1458;11/06/2024;02/07/2024;2
AF1458;05/07/2024;05/07/2024;5
AF1458;07/07/2024;01/09/2024;7
AF1458;09/07/2024;27/08/2024;2
AF1458;03/09/2024;22/10/2024;2
AF1458;08/09/2024;20/10/2024;7
AF1459;20/02/2024;20/02/2024;2
AF1459;05/03/2024;05/03/2024;2
AF1459;22/02/2024;22/02/2024;4
AF1459;24/02/2024;24/02/2024;6
AF1459;26/02/2024;26/02/2024;1
AF1459;27/02/2024;27/02/2024;2
AF1459;29/02/2024;29/02/2024;4
AF1459;02/03/2024;02/03/2024;6
AF1459;07/03/2024;07/03/2024;4
AF1459;09/03/2024;09/03/2024;6
AF1459;07/04/2024;07/04/2024;7
AF1459;08/04/2024;10/04/2024;13
AF1459;12/04/2024;12/04/2024;5
AF1459;14/04/2024;14/04/2024;7
AF1459;15/04/2024;15/04/2024;1
AF1459;17/04/2024;17/04/2024;3
AF1459;19/04/2024;19/04/2024;5
AF1459;21/04/2024;21/04/2024;7
