vol;début;fin;frequence
DL 1043 ;29/03/2024;29/03/2024;5
DL 1043 ;31/03/2024;01/04/2024;17
DL 1043 ;02/04/2024;07/04/2024;23457
DL 1043 ;06/04/2024;06/04/2024;6
DL 1043 ;09/04/2024;12/04/2024;2345
DL 1043 ;13/04/2024;13/04/2024;6
DL 1043 ;14/04/2024;21/04/2024;7
DL 1043 ;15/04/2024;20/04/2024;123456
DL 1043 ;22/04/2024;28/04/2024;1234567
DL 1043 ;29/04/2024;06/05/2024;14567
DL 1043 ;30/04/2024;01/05/2024;23
DL 1043 ;09/09/2024;25/10/2024;1357
DL 1043 ;10/09/2024;01/10/2024;2
DL 1043 ;12/09/2024;03/10/2024;4
DL 1043 ;14/09/2024;14/09/2024;6
DL 1043 ;21/09/2024;28/09/2024;6
DL 1043 ;05/10/2024;05/10/2024;6
DL 1043 ;08/10/2024;08/10/2024;2
DL 1043 ;10/10/2024;17/10/2024;246
DL 1043 ;19/10/2024;26/10/2024;6
DL 1043 ;22/10/2024;24/10/2024;24
DL 2249 ;07/06/2024;07/06/2024;5
DL 2249 ;08/06/2024;19/10/2024;6
DL 2249 ;09/06/2024;25/10/2024;457
DL 2249 ;10/06/2024;21/10/2024;1
DL 2249 ;11/06/2024;23/10/2024;23
DL 2249 ;26/10/2024;26/10/2024;6
AF 255D ;09/02/2024;09/02/2024;5
AF 255D ;16/02/2024;16/02/2024;5
AF 995  ;01/02/2024;01/02/2024;4
AF 995  ;02/02/2024;02/02/2024;5
AF 995  ;03/02/2024;03/02/2024;6
AF 995  ;07/02/2024;07/02/2024;3
AF 995  ;08/02/2024;08/02/2024;4
AF 995  ;09/02/2024;09/02/2024;5
AF 995  ;10/02/2024;10/02/2024;6
AF 995  ;11/02/2024;11/02/2024;7
AF 995  ;12/02/2024;12/02/2024;1
AF 995  ;13/02/2024;13/02/2024;2
AF 995  ;14/02/2024;14/02/2024;3
AF 995  ;15/02/2024;15/02/2024;4
AF 995  ;16/02/2024;16/02/2024;5
AF 995  ;17/02/2024;17/02/2024;6
AF 995  ;18/02/2024;18/02/2024;7
AF 995  ;19/02/2024;19/02/2024;1
AF 995  ;20/02/2024;20/02/2024;2
AF 995  ;21/02/2024;21/02/2024;3
AF 995  ;22/02/2024;22/02/2024;4
AF 995  ;23/02/2024;23/02/2024;5
AF 995  ;24/02/2024;24/02/2024;6
AF 995  ;25/02/2024;25/02/2024;7
AF 995  ;26/02/2024;26/02/2024;1
AF 995  ;27/02/2024;27/02/2024;2
AF 995  ;28/02/2024;28/02/2024;3
AF 995  ;29/02/2024;29/02/2024;4
AF 995  ;01/03/2024;01/03/2024;5
AF 995  ;02/03/2024;02/03/2024;6
AF 995  ;03/03/2024;03/03/2024;7
AF 995  ;04/03/2024;04/03/2024;1
AF 995  ;05/03/2024;05/03/2024;2
AF 995  ;06/03/2024;06/03/2024;3
AF 995  ;07/03/2024;07/03/2024;4
AF 995  ;08/03/2024;08/03/2024;5
AF 995  ;09/03/2024;09/03/2024;6
AF 995  ;10/03/2024;10/03/2024;7
AF 995  ;11/03/2024;11/03/2024;1
AF 995  ;12/03/2024;12/03/2024;2
AF 995  ;13/03/2024;13/03/2024;3
AF 995  ;14/03/2024;14/03/2024;4
AF 995  ;15/03/2024;15/03/2024;5
AF 995  ;16/03/2024;16/03/2024;6
AF 995  ;17/03/2024;17/03/2024;7
AF 995  ;18/03/2024;18/03/2024;1
AF 995  ;19/03/2024;19/03/2024;2
AF 995  ;20/03/2024;20/03/2024;3
AF 995  ;21/03/2024;21/03/2024;4
AF 995  ;22/03/2024;22/03/2024;5
AF 995  ;23/03/2024;23/03/2024;6
AF 995  ;24/03/2024;24/03/2024;7
AF 995  ;25/03/2024;25/03/2024;1
AF 995  ;26/03/2024;26/03/2024;2
AF 995  ;27/03/2024;27/03/2024;3
AF 995  ;28/03/2024;28/03/2024;4
AF 995  ;29/03/2024;29/03/2024;5
AF 995  ;30/03/2024;30/03/2024;6
AF 995  ;31/03/2024;10/08/2024;1234567
AF 995  ;11/08/2024;13/08/2024;127
AF 995  ;14/08/2024;25/10/2024;1234567
AF 995  ;26/10/2024;26/10/2024;6
AF 664D ;04/02/2024;04/02/2024;7
AF 664D ;11/02/2024;11/02/2024;7
AF 664D ;18/02/2024;18/02/2024;7
DL 738  ;10/01/2024;14/02/2024;3
DL 738  ;03/02/2024;17/02/2024;6
DL 738  ;05/02/2024;12/02/2024;1
DL 738  ;06/02/2024;13/02/2024;2
DL 738  ;11/02/2024;18/02/2024;7
DL 738  ;15/02/2024;15/02/2024;4
DL 738  ;16/02/2024;16/02/2024;5
DL 738  ;19/02/2024;04/03/2024;1
DL 738  ;20/02/2024;20/02/2024;2
DL 738  ;21/02/2024;06/03/2024;3
DL 738  ;22/02/2024;29/02/2024;4
DL 738  ;23/02/2024;08/03/2024;5
DL 738  ;24/02/2024;24/02/2024;6
DL 738  ;25/02/2024;03/03/2024;7
DL 738  ;27/02/2024;05/03/2024;2
DL 738  ;02/03/2024;09/03/2024;6
DL 738  ;07/03/2024;07/03/2024;4
DL 738  ;10/03/2024;10/03/2024;7
DL 738  ;11/03/2024;11/03/2024;1
DL 738  ;12/03/2024;12/03/2024;2
DL 738  ;13/03/2024;13/03/2024;3
DL 738  ;14/03/2024;14/03/2024;4
DL 738  ;15/03/2024;29/03/2024;56
DL 738  ;17/03/2024;24/03/2024;7
DL 738  ;18/03/2024;18/03/2024;1
DL 738  ;19/03/2024;19/03/2024;2
DL 738  ;20/03/2024;20/03/2024;3
DL 738  ;21/03/2024;21/03/2024;4
DL 738  ;25/03/2024;25/03/2024;1
DL 738  ;26/03/2024;26/03/2024;2
DL 738  ;27/03/2024;27/03/2024;3
DL 738  ;28/03/2024;28/03/2024;4
DL 738  ;30/03/2024;30/03/2024;6
DL 738  ;31/03/2024;31/03/2024;7
DL 738  ;01/04/2024;08/04/2024;156
DL 738  ;02/04/2024;02/04/2024;2
DL 738  ;03/04/2024;03/04/2024;3
DL 738  ;04/04/2024;04/04/2024;4
DL 738  ;07/04/2024;07/04/2024;7
DL 738  ;08/06/2024;08/06/2024;6
DL 738  ;09/06/2024;09/06/2024;7
DL 738  ;10/06/2024;10/06/2024;1
DL 738  ;11/06/2024;11/06/2024;2
DL 738  ;12/06/2024;12/06/2024;3
DL 738  ;13/06/2024;13/06/2024;4
DL 738  ;14/06/2024;14/06/2024;5
DL 738  ;15/06/2024;15/06/2024;6
DL 738  ;16/06/2024;16/06/2024;7
DL 738  ;17/06/2024;17/06/2024;1
DL 738  ;18/06/2024;18/06/2024;2
DL 738  ;19/06/2024;19/06/2024;3
DL 738  ;20/06/2024;20/06/2024;4
DL 738  ;21/06/2024;21/06/2024;5
DL 738  ;22/06/2024;22/06/2024;6
DL 738  ;23/06/2024;23/06/2024;7
DL 738  ;24/06/2024;24/06/2024;1
DL 738  ;25/06/2024;25/06/2024;2
DL 738  ;26/06/2024;26/06/2024;3
DL 738  ;27/06/2024;27/06/2024;4
DL 738  ;28/06/2024;28/06/2024;5
DL 738  ;29/06/2024;29/06/2024;6
DL 738  ;30/06/2024;30/06/2024;7
DL 738  ;01/07/2024;01/07/2024;1
DL 738  ;02/07/2024;08/07/2024;1247
DL 738  ;03/07/2024;06/07/2024;36
DL 738  ;05/07/2024;05/07/2024;5
DL 738  ;09/07/2024;06/08/2024;26
DL 738  ;10/07/2024;07/08/2024;137
DL 738  ;11/07/2024;08/08/2024;4
DL 738  ;12/07/2024;12/07/2024;5
DL 738  ;19/07/2024;09/08/2024;5
DL 738  ;10/08/2024;27/08/2024;26
DL 738  ;11/08/2024;08/09/2024;137
DL 738  ;15/08/2024;05/09/2024;4
DL 738  ;16/08/2024;30/08/2024;5
DL 738  ;31/08/2024;31/08/2024;6
DL 738  ;03/09/2024;07/09/2024;26
DL 738  ;06/09/2024;06/09/2024;5
DL 738  ;09/09/2024;09/09/2024;1
DL 738  ;10/09/2024;28/09/2024;26
DL 738  ;11/09/2024;30/09/2024;13457
DL 738  ;01/10/2024;08/10/2024;12
DL 738  ;02/10/2024;06/10/2024;34567
DL 738  ;09/10/2024;13/10/2024;3567
DL 738  ;10/10/2024;15/10/2024;124
DL 738  ;16/10/2024;25/10/2024;34567
DL 738  ;21/10/2024;22/10/2024;12
DL 738  ;26/10/2024;26/10/2024;6
AF 1026 ;01/06/2024;29/06/2024;6
AF 1026 ;06/07/2024;31/08/2024;6
AF 1026 ;07/07/2024;24/07/2024;357
AF 1026 ;08/07/2024;23/07/2024;124
AF 1026 ;25/07/2024;25/07/2024;4
AF 1026 ;28/07/2024;01/09/2024;357
AF 1026 ;29/07/2024;29/08/2024;124
AF 1026 ;07/09/2024;28/09/2024;6
KL 1721 ;12/02/2024;30/03/2024;1234567
AF 1186 ;06/07/2024;20/07/2024;6
AF 1186 ;09/07/2024;23/07/2024;24
AF 1186 ;25/07/2024;25/07/2024;4
AF 1186 ;27/07/2024;27/07/2024;6
AF 1186 ;30/07/2024;29/08/2024;24
AF 1186 ;03/08/2024;31/08/2024;6
AH 1013 ;15/02/2024;30/03/2024;124567
AH 1013 ;21/02/2024;27/03/2024;3
DL 2129 ;09/04/2024;09/04/2024;2
DL 2129 ;10/04/2024;10/04/2024;3
DL 2129 ;11/04/2024;11/04/2024;4
DL 2129 ;12/04/2024;12/04/2024;5
DL 2129 ;13/04/2024;13/04/2024;6
DL 2129 ;14/04/2024;14/04/2024;7
DL 2129 ;15/04/2024;15/04/2024;1
DL 2129 ;16/04/2024;16/04/2024;2
DL 2129 ;17/04/2024;17/04/2024;3
DL 2129 ;18/04/2024;19/04/2024;45
DL 2129 ;20/04/2024;27/04/2024;6
DL 2129 ;21/04/2024;21/04/2024;7
DL 2129 ;22/04/2024;05/05/2024;17
DL 2129 ;23/04/2024;03/05/2024;2345
DL 2129 ;04/05/2024;04/05/2024;6
DL 2129 ;06/05/2024;06/05/2024;1
AF 6144 ;15/02/2024;15/02/2024;4
AF 6144 ;18/02/2024;18/02/2024;7
AF 6144 ;19/02/2024;19/02/2024;1
AF 6144 ;20/02/2024;20/02/2024;2
AF 6144 ;21/02/2024;21/02/2024;3
AF 6144 ;22/02/2024;22/02/2024;4
AF 6144 ;23/02/2024;23/02/2024;5
AF 6144 ;25/02/2024;25/02/2024;7
AF 6144 ;26/02/2024;26/02/2024;1
AF 6144 ;27/02/2024;27/02/2024;2
AF 6144 ;28/02/2024;28/02/2024;3
AF 6144 ;29/02/2024;29/02/2024;4
AF 6144 ;01/03/2024;01/03/2024;5
AF 6144 ;03/03/2024;10/03/2024;37
AF 6144 ;04/03/2024;04/03/2024;1
AF 6144 ;05/03/2024;05/03/2024;2
AF 6144 ;07/03/2024;14/03/2024;4
AF 6144 ;08/03/2024;08/03/2024;5
AF 6144 ;11/03/2024;11/03/2024;1
AF 6144 ;12/03/2024;12/03/2024;2
AF 6144 ;13/03/2024;13/03/2024;3
AF 6144 ;15/03/2024;15/03/2024;5
AF 6144 ;17/03/2024;17/03/2024;7
AF 6144 ;18/03/2024;18/03/2024;1
AF 6144 ;19/03/2024;19/03/2024;2
AF 6144 ;20/03/2024;20/03/2024;3
AF 6144 ;21/03/2024;21/03/2024;4
AF 6144 ;22/03/2024;22/03/2024;5
AF 6144 ;24/03/2024;24/03/2024;7
AF 6144 ;25/03/2024;25/03/2024;1
AF 6144 ;26/03/2024;26/03/2024;2
AF 6144 ;27/03/2024;27/03/2024;3
AF 6144 ;28/03/2024;28/03/2024;4
AF 6144 ;29/03/2024;29/03/2024;5
DL 301  ;28/01/2024;03/03/2024;7
DL 301  ;29/01/2024;08/03/2024;15
DL 301  ;30/01/2024;27/02/2024;2
DL 301  ;31/01/2024;28/02/2024;3
DL 301  ;01/02/2024;29/02/2024;4
DL 301  ;03/02/2024;24/02/2024;6
DL 301  ;02/03/2024;09/03/2024;6
DL 301  ;05/03/2024;05/03/2024;2
DL 301  ;06/03/2024;06/03/2024;3
DL 301  ;07/03/2024;07/03/2024;4
DL 301  ;10/03/2024;10/03/2024;7
DL 301  ;11/03/2024;11/03/2024;1
DL 301  ;12/03/2024;26/03/2024;2
DL 301  ;13/03/2024;27/03/2024;3
DL 301  ;14/03/2024;28/03/2024;47
DL 301  ;15/03/2024;29/03/2024;5
DL 301  ;16/03/2024;23/03/2024;6
DL 301  ;18/03/2024;25/03/2024;1
DL 301  ;30/03/2024;30/03/2024;6
DL 301  ;31/03/2024;31/03/2024;7
DL 301  ;01/04/2024;08/04/2024;157
DL 301  ;02/04/2024;02/04/2024;2
DL 301  ;03/04/2024;03/04/2024;3
DL 301  ;04/04/2024;04/04/2024;4
DL 301  ;06/04/2024;06/04/2024;6
DL 301  ;09/04/2024;24/04/2024;23
DL 301  ;11/04/2024;26/04/2024;1457
DL 301  ;13/04/2024;27/04/2024;6
DL 301  ;28/04/2024;05/05/2024;1457
DL 301  ;30/04/2024;01/05/2024;23
DL 301  ;04/05/2024;04/05/2024;6
DL 301  ;06/05/2024;06/05/2024;1
DL 301  ;07/05/2024;04/06/2024;2
DL 301  ;08/05/2024;29/05/2024;3
DL 301  ;09/05/2024;03/06/2024;1457
DL 301  ;11/05/2024;01/06/2024;6
DL 301  ;05/06/2024;05/06/2024;3
DL 301  ;06/06/2024;06/06/2024;4
DL 301  ;07/06/2024;06/09/2024;15
DL 301  ;08/06/2024;15/06/2024;6
DL 301  ;09/06/2024;08/09/2024;47
DL 301  ;11/06/2024;18/06/2024;2
DL 301  ;12/06/2024;19/06/2024;3
DL 301  ;22/06/2024;07/09/2024;6
DL 301  ;25/06/2024;03/09/2024;2
DL 301  ;26/06/2024;04/09/2024;3
DL 301  ;09/09/2024;25/10/2024;15
DL 301  ;10/09/2024;24/09/2024;2
DL 301  ;11/09/2024;24/10/2024;347
DL 301  ;14/09/2024;28/09/2024;6
DL 301  ;01/10/2024;22/10/2024;2
DL 301  ;05/10/2024;26/10/2024;6
DL 7116T;12/03/2018;21/09/2691;123
DL 7116T;16/03/2018;21/09/2691;5
AF 259D ;12/02/2024;12/02/2024;1
AF 259D ;13/02/2024;13/02/2024;2
AF 259D ;14/02/2024;14/02/2024;3
AF 259D ;15/02/2024;15/02/2024;4
AF 259D ;16/02/2024;16/02/2024;5
AF 259D ;19/02/2024;19/02/2024;1
AF 259D ;20/02/2024;20/02/2024;2
AF 259D ;21/02/2024;21/02/2024;3
AF 652D ;14/02/2024;14/02/2024;3
AF 652D ;21/02/2024;21/02/2024;3
AF 4128 ;15/04/2024;15/04/2024;1
AF 4128 ;22/04/2024;22/04/2024;1
AF 1797 ;03/01/2024;30/03/2024;1234567
AF 1797 ;31/03/2024;26/10/2024;1234567
AF 668D ;11/02/2024;11/02/2024;7
AF 668D ;18/02/2024;18/02/2024;7
DL 1363B;09/02/2024;23/02/2024;5
DL 1363B;12/02/2024;12/02/2024;1
DL 1363B;13/02/2024;13/02/2024;2
DL 1363B;14/02/2024;14/02/2024;3
DL 1363B;15/02/2024;15/02/2024;4
DL 1363B;19/02/2024;25/02/2024;17
DL 1363B;20/02/2024;05/03/2024;2
DL 1363B;21/02/2024;22/02/2024;34
DL 1363B;26/02/2024;08/03/2024;1345
DL 1363B;03/03/2024;03/03/2024;7
KL 1601 ;24/01/2024;30/03/2024;1234567
KL 691  ;06/02/2024;12/02/2024;1234567
KL 691  ;13/02/2024;13/02/2024;2
KL 691  ;14/02/2024;19/02/2024;134567
KL 691  ;21/02/2024;26/02/2024;134567
KL 691  ;27/02/2024;04/03/2024;1234567
KL 691  ;05/03/2024;09/03/2024;23456
KL 691  ;10/03/2024;11/03/2024;17
KL 691  ;12/03/2024;18/03/2024;1234567
KL 691  ;19/03/2024;25/03/2024;1234567
KL 691  ;26/03/2024;30/03/2024;23456
AF 1066 ;15/02/2024;15/02/2024;4
AF 1066 ;16/02/2024;30/03/2024;1234567
AF 1066 ;31/03/2024;07/05/2024;1234567
AF 1066 ;08/05/2024;09/05/2024;34
AF 1066 ;10/05/2024;26/07/2024;1234567
AF 1066 ;27/07/2024;27/07/2024;6
AF 1066 ;28/07/2024;26/10/2024;1234567
AF 153  ;20/01/2024;09/03/2024;26
AF 153  ;21/01/2024;04/02/2024;57
AF 153  ;01/02/2024;01/02/2024;4
AF 153  ;07/02/2024;07/02/2024;3
AF 153  ;08/02/2024;28/03/2024;134
AF 153  ;09/02/2024;09/02/2024;5
AF 153  ;11/02/2024;29/03/2024;57
DL 2402 ;12/02/2024;12/02/2024;1
DL 2402 ;13/02/2024;13/02/2024;2
DL 2402 ;14/02/2024;14/02/2024;3
DL 2402 ;15/02/2024;16/02/2024;45
DL 2402 ;18/02/2024;18/02/2024;7
DL 2402 ;19/02/2024;19/02/2024;1
DL 2402 ;20/02/2024;20/02/2024;2
DL 2402 ;21/02/2024;21/02/2024;3
DL 2402 ;22/02/2024;22/02/2024;4
DL 2402 ;23/02/2024;23/02/2024;5
DL 2402 ;25/02/2024;25/02/2024;7
DL 2402 ;26/02/2024;07/03/2024;145
DL 2402 ;27/02/2024;06/03/2024;23
DL 2402 ;03/03/2024;03/03/2024;7
DL 2402 ;08/03/2024;08/03/2024;5
AF 231D ;01/02/2024;01/02/2024;4
AF 231D ;02/02/2024;02/02/2024;5
AF 231D ;12/02/2024;12/02/2024;1
AF 231D ;13/02/2024;13/02/2024;2
AF 231D ;14/02/2024;14/02/2024;3
AF 231D ;15/02/2024;15/02/2024;4
AF 231D ;16/02/2024;16/02/2024;5
AF 231D ;19/02/2024;19/02/2024;1
AF 231D ;20/02/2024;20/02/2024;2
AF 231D ;21/02/2024;21/02/2024;3
AF 169  ;20/01/2024;03/02/2024;6
AF 169  ;22/01/2024;12/02/2024;1
AF 169  ;01/02/2024;08/02/2024;4
AF 169  ;10/02/2024;10/02/2024;6
AF 169  ;14/02/2024;14/02/2024;3
AF 169  ;17/02/2024;17/02/2024;6
AF 169  ;19/02/2024;19/02/2024;1
AF 169  ;21/02/2024;24/02/2024;36
AF 169  ;29/02/2024;04/03/2024;146
KL 1030 ;05/02/2024;13/02/2024;12
DL 294B ;17/01/2024;06/03/2024;3
DL 294B ;23/01/2024;05/03/2024;2
DL 294B ;25/01/2024;07/03/2024;4
DL 294B ;26/01/2024;08/03/2024;5
DL 294B ;12/03/2024;26/03/2024;2
DL 294B ;13/03/2024;27/03/2024;3
DL 294B ;14/03/2024;28/03/2024;4
DL 294B ;15/03/2024;29/03/2024;5
DL 294B ;02/04/2024;22/10/2024;2
DL 294B ;03/04/2024;23/10/2024;3
DL 294B ;04/04/2024;24/10/2024;4
DL 294B ;05/04/2024;25/10/2024;5
AF 1677 ;15/01/2024;12/02/2024;1
AF 1677 ;07/02/2024;15/02/2024;234
AF 1677 ;18/02/2024;25/02/2024;7
AF 1677 ;19/02/2024;19/02/2024;1
AF 1677 ;20/02/2024;22/02/2024;234
AF 1677 ;26/02/2024;26/02/2024;1
AF 1677 ;27/02/2024;29/02/2024;234
AF 1677 ;04/03/2024;11/03/2024;1
AF 1677 ;05/03/2024;14/03/2024;234
AF 1677 ;18/03/2024;18/03/2024;1
AF 1677 ;19/03/2024;19/03/2024;2
AF 1677 ;20/03/2024;20/03/2024;3
AF 1677 ;21/03/2024;21/03/2024;4
AF 1677 ;25/03/2024;25/03/2024;1
AF 1677 ;26/03/2024;28/03/2024;234
AF 1677 ;02/04/2024;11/04/2024;234
AF 1677 ;08/04/2024;08/04/2024;1
AF 1677 ;15/04/2024;22/04/2024;1
AF 1677 ;16/04/2024;25/04/2024;234
AF 1677 ;29/04/2024;29/04/2024;1
AF 1677 ;30/04/2024;30/04/2024;2
AF 1677 ;02/05/2024;02/05/2024;4
AF 1677 ;06/05/2024;06/05/2024;1
AF 1677 ;14/05/2024;04/07/2024;234
AF 1677 ;27/05/2024;01/07/2024;1
AF 1677 ;08/07/2024;22/07/2024;1
AF 1677 ;09/07/2024;30/07/2024;234
AF 1677 ;02/08/2024;30/08/2024;5
AF 1677 ;06/08/2024;27/08/2024;2
AF 1677 ;02/09/2024;21/10/2024;1
AF 1677 ;03/09/2024;24/10/2024;234
DL 305  ;15/01/2024;06/03/2024;13
DL 305  ;16/01/2024;08/03/2024;245
DL 305  ;20/01/2024;02/03/2024;6
DL 305  ;21/01/2024;03/03/2024;7
DL 305  ;09/03/2024;09/03/2024;6
DL 305  ;10/03/2024;10/03/2024;7
DL 305  ;11/03/2024;30/03/2024;13456
DL 305  ;12/03/2024;26/03/2024;2
DL 305  ;17/03/2024;24/03/2024;7
DL 305  ;31/03/2024;07/04/2024;247
DL 305  ;01/04/2024;08/04/2024;1356
DL 305  ;09/04/2024;16/04/2024;2
DL 305  ;10/04/2024;01/05/2024;3
DL 305  ;11/04/2024;11/04/2024;4
DL 305  ;12/04/2024;04/05/2024;56
DL 305  ;14/04/2024;14/04/2024;7
DL 305  ;15/04/2024;15/04/2024;1
DL 305  ;18/04/2024;21/04/2024;47
DL 305  ;22/04/2024;29/04/2024;1
DL 305  ;23/04/2024;23/04/2024;2
DL 305  ;25/04/2024;25/04/2024;4
DL 305  ;28/04/2024;28/04/2024;7
DL 305  ;30/04/2024;30/04/2024;2
DL 305  ;02/05/2024;02/05/2024;4
DL 305  ;05/05/2024;05/05/2024;7
DL 305  ;06/05/2024;06/05/2024;1
DL 305  ;07/05/2024;28/05/2024;2
DL 305  ;08/05/2024;29/05/2024;3
DL 305  ;09/05/2024;30/05/2024;4
DL 305  ;10/05/2024;31/05/2024;56
DL 305  ;12/05/2024;12/05/2024;7
DL 305  ;13/05/2024;27/05/2024;1
DL 305  ;19/05/2024;19/05/2024;7
DL 305  ;26/05/2024;26/05/2024;7
DL 305  ;01/06/2024;01/06/2024;6
DL 305  ;02/06/2024;02/06/2024;7
DL 305  ;03/06/2024;03/06/2024;1
DL 305  ;04/06/2024;04/06/2024;2
DL 305  ;05/06/2024;05/06/2024;3
DL 305  ;06/06/2024;06/06/2024;4
DL 305  ;07/06/2024;15/06/2024;356
DL 305  ;09/06/2024;30/06/2024;7
DL 305  ;10/06/2024;24/06/2024;1
DL 305  ;11/06/2024;11/06/2024;2
DL 305  ;13/06/2024;27/06/2024;4
DL 305  ;18/06/2024;25/06/2024;2
DL 305  ;19/06/2024;26/06/2024;3
DL 305  ;21/06/2024;29/06/2024;56
DL 305  ;01/07/2024;29/07/2024;1
DL 305  ;02/07/2024;30/07/2024;2
DL 305  ;03/07/2024;31/07/2024;3
DL 305  ;04/07/2024;25/07/2024;4
DL 305  ;05/07/2024;27/07/2024;56
DL 305  ;07/07/2024;28/07/2024;7
DL 305  ;01/08/2024;05/09/2024;4
DL 305  ;02/08/2024;07/09/2024;56
DL 305  ;04/08/2024;08/09/2024;7
DL 305  ;05/08/2024;02/09/2024;1
DL 305  ;06/08/2024;03/09/2024;2
DL 305  ;07/08/2024;28/08/2024;3
DL 305  ;04/09/2024;04/09/2024;3
DL 305  ;09/09/2024;02/11/2024;1356
DL 305  ;10/09/2024;31/10/2024;247
AF 656D ;11/02/2024;11/02/2024;7
AF 656D ;18/02/2024;18/02/2024;7
KL 1979 ;17/02/2024;30/03/2024;6
KL 1979 ;18/02/2024;24/03/2024;7
KL 1979 ;19/02/2024;29/03/2024;12345
DL 2449B;07/06/2024;07/06/2024;5
DL 2449B;08/06/2024;26/06/2024;1356
DL 2449B;09/06/2024;27/06/2024;47
DL 2449B;11/06/2024;25/06/2024;2
DL 2449B;28/06/2024;05/07/2024;135
DL 2449B;29/06/2024;29/06/2024;6
DL 2449B;30/06/2024;04/08/2024;47
DL 2449B;02/07/2024;03/09/2024;2
DL 2449B;06/07/2024;31/07/2024;36
DL 2449B;08/07/2024;29/07/2024;15
DL 2449B;02/08/2024;05/08/2024;15
DL 2449B;03/08/2024;03/08/2024;6
DL 2449B;07/08/2024;28/08/2024;3
DL 2449B;08/08/2024;08/08/2024;4
DL 2449B;09/08/2024;26/08/2024;15
DL 2449B;10/08/2024;07/09/2024;6
DL 2449B;11/08/2024;25/08/2024;47
DL 2449B;29/08/2024;29/08/2024;4
DL 2449B;30/08/2024;30/08/2024;5
DL 2449B;01/09/2024;01/09/2024;7
DL 2449B;02/09/2024;06/09/2024;135
DL 2449B;05/09/2024;08/09/2024;47
DL 2449B;09/09/2024;09/09/2024;1
DL 2449B;10/09/2024;26/10/2024;246
DL 2449B;11/09/2024;15/09/2024;37
DL 2449B;13/09/2024;13/09/2024;5
DL 2449B;16/09/2024;23/09/2024;1
DL 2449B;18/09/2024;18/09/2024;3
DL 2449B;20/09/2024;27/09/2024;5
DL 2449B;22/09/2024;22/09/2024;7
DL 2449B;25/09/2024;25/09/2024;3
DL 2449B;29/09/2024;29/09/2024;7
DL 2449B;30/09/2024;30/09/2024;1
DL 2449B;02/10/2024;02/10/2024;3
DL 2449B;04/10/2024;09/10/2024;1357
DL 2449B;11/10/2024;16/10/2024;1357
DL 2449B;18/10/2024;23/10/2024;1357
DL 2449B;25/10/2024;25/10/2024;5
DL 1414 ;15/01/2024;08/03/2024;12345
DL 1414 ;03/02/2024;02/03/2024;6
DL 1414 ;11/03/2024;11/03/2024;1
DL 1414 ;01/04/2024;01/04/2024;1
DL 1414 ;06/04/2024;06/04/2024;6
DL 1414 ;09/04/2024;06/05/2024;12345
DL 1414 ;07/05/2024;06/06/2024;12345
DL 1414 ;12/05/2024;19/05/2024;7
DL 1414 ;26/05/2024;26/05/2024;7
DL 1414 ;02/06/2024;02/06/2024;7
DL 1414 ;07/06/2024;23/07/2024;123456
DL 1414 ;24/07/2024;29/07/2024;13
DL 1414 ;25/07/2024;27/07/2024;456
DL 1414 ;30/07/2024;05/08/2024;12346
DL 1414 ;02/08/2024;06/08/2024;25
DL 1414 ;07/08/2024;26/10/2024;123456
KL 695  ;25/01/2024;09/03/2024;46
KL 695  ;30/01/2024;05/03/2024;2
KL 695  ;18/02/2024;03/03/2024;7
KL 695  ;12/03/2024;26/03/2024;2
KL 695  ;14/03/2024;30/03/2024;46
KL 1248 ;24/02/2024;24/02/2024;6
KL 1248 ;02/03/2024;30/03/2024;6
KL 8953 ;31/10/2023;26/03/2024;2
AF 108M ;28/01/2024;29/02/2024;247
AF 108M ;05/03/2024;30/03/2025;247
AF 501M ;09/12/2023;30/03/2024;6
AF 501M ;04/01/2024;28/03/2025;145
KL 8222 ;27/11/2023;29/03/2024;12345
KL 8222 ;31/12/2023;30/03/2024;67
KL 8222 ;01/04/2024;21/09/2691;12345
AF 7503 ;08/02/2024;08/02/2024;4
AF 7503 ;09/02/2024;13/02/2024;25
AF 7503 ;12/02/2024;12/02/2024;1
AF 7503 ;14/02/2024;14/02/2024;3
AF 7503 ;15/02/2024;15/02/2024;4
AF 7503 ;17/02/2024;17/02/2024;6
AF 7503 ;19/02/2024;19/02/2024;1
AF 7503 ;20/02/2024;20/02/2024;2
AF 7503 ;21/02/2024;21/02/2024;3
AF 7503 ;22/02/2024;22/02/2024;4
AF 7503 ;23/02/2024;01/03/2024;5
AF 7503 ;24/02/2024;24/02/2024;6
AF 7503 ;26/02/2024;26/02/2024;1
AF 7503 ;27/02/2024;27/02/2024;2
AF 7503 ;28/02/2024;28/02/2024;3
AF 7503 ;29/02/2024;29/02/2024;4
AF 7503 ;02/03/2024;02/03/2024;6
AF 7503 ;04/03/2024;04/03/2024;1
AF 7503 ;05/03/2024;05/03/2024;2
AF 7503 ;06/03/2024;06/03/2024;3
AF 7503 ;07/03/2024;11/03/2024;14
AF 7503 ;08/03/2024;22/03/2024;5
AF 7503 ;09/03/2024;09/03/2024;6
AF 7503 ;12/03/2024;12/03/2024;2
AF 7503 ;13/03/2024;13/03/2024;3
AF 7503 ;14/03/2024;21/03/2024;4
AF 7503 ;16/03/2024;16/03/2024;6
AF 7503 ;18/03/2024;20/03/2024;13
AF 7503 ;19/03/2024;19/03/2024;2
