vol;deb;fin;frequence
AF1494;08/09/2024;20/10/2024;7
AF1494;04/09/2024;23/10/2024;3
AF1494;06/09/2024;25/10/2024;5
AF1495;31/03/2024;31/03/2024;7
AF1495;08/04/2024;22/04/2024;1
AF1495;10/04/2024;24/04/2024;3
AF1495;12/04/2024;26/04/2024;57
AF1495;28/04/2024;28/04/2024;7
AF1495;01/04/2024;01/04/2024;1
AF1495;05/04/2024;05/04/2024;5
AF1495;03/04/2024;03/04/2024;3
AF1495;29/04/2024;06/05/2024;1
AF1495;01/05/2024;08/05/2024;3
AF1495;05/05/2024;05/05/2024;7
AF1495;12/05/2024;12/05/2024;7
AF1495;19/05/2024;30/06/2024;7
AF1495;07/04/2024;07/04/2024;7
AF1495;13/05/2024;01/07/2024;1
AF1495;15/05/2024;03/07/2024;3
AF1495;03/05/2024;05/07/2024;5
AF1495;09/07/2024;27/08/2024;2
AF1495;11/07/2024;29/08/2024;4
AF1495;07/07/2024;01/09/2024;1357
AF1495;04/09/2024;23/10/2024;3
AF1495;02/09/2024;21/10/2024;1
AF1495;08/09/2024;20/10/2024;7
AF1495;06/09/2024;25/10/2024;5
AF1496;01/04/2024;03/04/2024;13
AF1496;09/04/2024;09/04/2024;2
AF1496;24/04/2024;27/04/2024;36
AF1496;25/04/2024;25/04/2024;4
AF1496;11/05/2024;11/05/2024;6
AF1496;01/05/2024;08/05/2024;23
AF1496;30/04/2024;04/05/2024;246
AF1496;04/04/2024;06/04/2024;46
AF1496;10/04/2024;23/04/2024;2346
AF1496;08/04/2024;21/10/2024;1
AF1496;02/04/2024;02/04/2024;2
AF1496;31/03/2024;25/10/2024;57
AF1496;09/05/2024;09/05/2024;4
AF1496;14/05/2024;26/10/2024;2346
AF1497;10/04/2024;10/04/2024;3
AF1497;25/04/2024;28/04/2024;47
AF1497;26/04/2024;26/04/2024;5
AF1497;02/04/2024;04/04/2024;24
AF1497;12/05/2024;12/05/2024;7
AF1497;02/05/2024;09/05/2024;34
AF1497;05/04/2024;09/04/2024;25
AF1497;31/03/2024;21/04/2024;7
AF1497;11/04/2024;24/04/2024;2345
AF1497;30/04/2024;07/05/2024;235
AF1497;10/05/2024;25/10/2024;2345
AF1497;05/05/2024;05/05/2024;7
AF1497;19/05/2024;20/10/2024;7
AF1497;03/04/2024;03/04/2024;3
AF1497;01/04/2024;26/10/2024;16
AF1498;02/04/2024;03/04/2024;23
AF1498;08/04/2024;10/04/2024;123
AF1498;30/04/2024;30/04/2024;2
AF1498;02/05/2024;02/05/2024;4
AF1498;07/05/2024;07/05/2024;2
AF1498;14/05/2024;26/06/2024;23
AF1498;08/07/2024;24/07/2024;123
AF1498;11/07/2024;25/07/2024;4
AF1498;29/07/2024;31/07/2024;13
AF1498;07/08/2024;28/08/2024;3
AF1498;30/07/2024;27/08/2024;2
AF1498;01/08/2024;29/08/2024;4
AF1498;29/04/2024;29/04/2024;1
AF1498;27/05/2024;01/07/2024;1
AF1498;02/07/2024;03/07/2024;23
AF1498;04/04/2024;11/04/2024;4
AF1498;03/09/2024;23/10/2024;23
AF1498;16/05/2024;04/07/2024;4
AF1498;02/09/2024;21/10/2024;1
AF1498;05/09/2024;24/10/2024;4
AF1499;15/04/2024;25/04/2024;1234
AF1499;29/04/2024;29/04/2024;1
AF1499;07/05/2024;07/05/2024;2
AF1499;08/07/2024;25/07/2024;1234
AF1499;21/05/2024;04/07/2024;1234
AF1499;30/04/2024;30/04/2024;2
AF1499;14/05/2024;16/05/2024;234
AF1499;02/04/2024;11/04/2024;1234
AF1499;02/09/2024;24/10/2024;1234
AF1502;31/03/2024;27/04/2024;67
AF1502;01/04/2024;26/04/2024;1345
AF1502;02/04/2024;23/04/2024;2
AF1502;30/04/2024;02/07/2024;2
AF1502;28/04/2024;04/07/2024;134567
AF1502;05/07/2024;05/07/2024;5
AF1502;02/09/2024;06/10/2024;134567
AF1502;03/09/2024;22/10/2024;2
AF1502;19/10/2024;26/10/2024;14567
AF1502;09/10/2024;23/10/2024;35
AF1502;07/10/2024;17/10/2024;1467
AF1503;31/03/2024;31/03/2024;7
AF1503;07/04/2024;21/04/2024;7
AF1503;01/04/2024;26/04/2024;145
AF1503;03/04/2024;03/04/2024;3
AF1503;10/04/2024;10/04/2024;3
AF1503;17/04/2024;24/04/2024;3
AF1503;02/04/2024;27/04/2024;26
AF1503;01/05/2024;08/05/2024;3
AF1503;15/05/2024;15/05/2024;3
AF1503;28/04/2024;30/06/2024;7
AF1503;29/04/2024;05/07/2024;12456
AF1503;22/05/2024;03/07/2024;3
AF1503;02/09/2024;02/09/2024;1
AF1503;03/09/2024;05/10/2024;12456
AF1503;04/09/2024;02/10/2024;3
AF1503;09/10/2024;23/10/2024;3
AF1503;22/10/2024;25/10/2024;245
AF1503;11/10/2024;18/10/2024;5
AF1503;08/09/2024;20/10/2024;7
AF1503;07/10/2024;26/10/2024;16
AF1503;08/10/2024;17/10/2024;24
AF1504;08/05/2024;05/07/2024;357
AF1504;04/09/2024;25/10/2024;357
AF1505;08/05/2024;05/07/2024;357
AF1505;04/09/2024;25/10/2024;357
AF1506;21/04/2024;28/04/2024;7
AF1506;31/03/2024;14/04/2024;7
AF1506;04/04/2024;04/04/2024;4
AF1506;01/04/2024;05/04/2024;1235
AF1506;17/04/2024;17/04/2024;3
AF1506;08/04/2024;16/04/2024;12345
AF1506;18/04/2024;26/04/2024;12345
AF1506;30/04/2024;30/04/2024;2
AF1506;06/05/2024;10/05/2024;1235
AF1506;13/05/2024;19/05/2024;123457
AF1506;03/05/2024;05/05/2024;57
AF1506;29/04/2024;02/05/2024;14
AF1506;21/05/2024;05/07/2024;123457
AF1506;02/09/2024;25/10/2024;123457
AF1507;31/03/2024;14/04/2024;7
AF1507;21/04/2024;28/04/2024;7
AF1507;17/04/2024;17/04/2024;3
AF1507;08/04/2024;16/04/2024;12345
AF1507;18/04/2024;26/04/2024;12345
AF1507;30/04/2024;30/04/2024;2
AF1507;04/04/2024;04/04/2024;4
AF1507;01/04/2024;05/04/2024;1235
AF1507;06/05/2024;10/05/2024;1235
AF1507;13/05/2024;19/05/2024;123457
AF1507;29/04/2024;02/05/2024;14
AF1507;03/05/2024;05/05/2024;57
AF1507;21/05/2024;05/07/2024;123457
AF1507;02/09/2024;25/10/2024;123457
AF1510;31/03/2024;27/04/2024;267
AF1510;01/04/2024;10/04/2024;135
AF1510;17/04/2024;25/04/2024;34
AF1510;04/04/2024;11/04/2024;4
AF1510;12/04/2024;12/04/2024;5
AF1510;15/04/2024;26/04/2024;15
AF1510;13/05/2024;18/05/2024;126
AF1510;29/04/2024;11/05/2024;1256
AF1510;15/05/2024;19/05/2024;3457
AF1510;05/05/2024;05/05/2024;7
AF1510;28/04/2024;02/05/2024;347
AF1510;08/05/2024;12/05/2024;347
AF1510;20/05/2024;05/07/2024;1234567
AF1510;10/07/2024;29/08/2024;34
AF1510;06/07/2024;31/08/2024;6
AF1510;07/07/2024;30/08/2024;1257
AF1510;10/10/2024;17/10/2024;47
AF1510;01/09/2024;06/10/2024;1234567
AF1510;20/10/2024;24/10/2024;47
AF1510;19/10/2024;26/10/2024;1256
AF1510;09/10/2024;23/10/2024;35
AF1510;07/10/2024;15/10/2024;126
AF1511;12/04/2024;12/04/2024;5
AF1511;05/05/2024;05/05/2024;7
AF1511;31/03/2024;11/04/2024;1234567
AF1511;13/04/2024;04/05/2024;1234567
AF1511;06/05/2024;05/07/2024;1234567
AF1511;10/07/2024;29/08/2024;34
AF1511;06/07/2024;31/08/2024;6
AF1511;07/07/2024;30/08/2024;1257
AF1511;01/09/2024;26/10/2024;1234567
AF1513;28/04/2024;28/04/2024;7
AF1513;14/04/2024;14/04/2024;7
AF1513;13/05/2024;13/05/2024;1
AF1513;07/07/2024;28/07/2024;7
AF1513;08/07/2024;25/07/2024;1234
AF1513;12/07/2024;26/07/2024;5
AF1513;29/07/2024;31/07/2024;13
AF1513;30/07/2024;30/07/2024;2
AF1513;07/08/2024;28/08/2024;3
AF1513;01/08/2024;29/08/2024;24
AF1513;04/08/2024;01/09/2024;7
AF1513;05/04/2024;03/05/2024;5
AF1513;02/04/2024;11/04/2024;1234
AF1513;21/05/2024;04/07/2024;1234
AF1513;29/04/2024;30/04/2024;12
AF1513;14/05/2024;16/05/2024;234
AF1513;17/05/2024;05/07/2024;5
AF1513;02/09/2024;24/10/2024;1234
AF1513;06/09/2024;25/10/2024;5
AF1514;05/04/2024;05/04/2024;5
AF1514;15/04/2024;24/04/2024;123
AF1514;14/04/2024;28/04/2024;7
AF1514;19/04/2024;26/04/2024;5
AF1514;20/05/2024;20/05/2024;1
AF1514;07/07/2024;28/07/2024;7
AF1514;08/07/2024;22/07/2024;1
AF1514;09/07/2024;24/07/2024;23
AF1514;11/07/2024;25/07/2024;4
AF1514;12/07/2024;26/07/2024;5
AF1514;03/05/2024;03/05/2024;5
AF1514;21/05/2024;05/07/2024;1235
AF1514;04/04/2024;02/05/2024;4
AF1514;26/05/2024;30/06/2024;7
AF1514;01/04/2024;03/04/2024;123
AF1514;08/04/2024;12/04/2024;1235
AF1514;13/05/2024;17/05/2024;1235
AF1514;29/04/2024;30/04/2024;12
AF1514;16/05/2024;04/07/2024;4
AF1514;07/04/2024;07/04/2024;7
AF1514;02/09/2024;25/10/2024;1235
AF1514;05/09/2024;24/10/2024;4
AF1514;08/09/2024;20/10/2024;7
AF1515;01/04/2024;01/04/2024;1
AF1515;14/04/2024;28/04/2024;7
AF1515;15/04/2024;24/04/2024;123
AF1515;18/04/2024;25/04/2024;4
AF1515;19/04/2024;19/04/2024;5
AF1515;02/05/2024;02/05/2024;4
AF1515;05/05/2024;05/05/2024;7
AF1515;06/05/2024;06/05/2024;1
AF1515;20/05/2024;20/05/2024;1
AF1515;26/05/2024;30/06/2024;7
AF1515;08/09/2024;20/10/2024;7
AF1515;13/05/2024;17/05/2024;1235
AF1515;29/04/2024;03/05/2024;125
AF1515;21/05/2024;05/07/2024;1235
AF1515;02/09/2024;25/10/2024;1235
AF1515;16/05/2024;04/07/2024;4
AF1515;05/09/2024;24/10/2024;4
AF1515;07/04/2024;07/04/2024;7
AF1515;02/04/2024;12/04/2024;1235
AF1515;04/04/2024;11/04/2024;4
AF1518;01/04/2024;01/04/2024;1
AF1518;03/04/2024;24/04/2024;3
AF1518;08/04/2024;22/04/2024;1
AF1518;26/04/2024;26/04/2024;5
AF1518;05/04/2024;05/04/2024;5
AF1518;29/04/2024;29/04/2024;1
AF1518;06/05/2024;06/05/2024;1
AF1518;13/05/2024;03/07/2024;13
AF1518;02/04/2024;04/04/2024;24
AF1518;09/04/2024;25/04/2024;245
AF1518;30/04/2024;03/05/2024;245
AF1518;14/05/2024;05/07/2024;245
AF1518;07/05/2024;10/05/2024;25
AF1518;06/07/2024;31/08/2024;36
AF1518;08/07/2024;30/08/2024;125
AF1518;02/09/2024;23/10/2024;13
AF1518;03/09/2024;25/10/2024;245
AF1519;12/04/2024;12/04/2024;5
AF1519;18/04/2024;25/04/2024;4
AF1519;03/04/2024;24/04/2024;3
AF1519;08/04/2024;22/04/2024;1
AF1519;04/04/2024;11/04/2024;4
AF1519;16/04/2024;23/04/2024;2
AF1519;05/04/2024;05/04/2024;5
AF1519;26/04/2024;26/04/2024;5
AF1519;19/04/2024;19/04/2024;5
AF1519;29/04/2024;29/04/2024;1
AF1519;01/04/2024;01/04/2024;1
AF1519;02/05/2024;02/05/2024;4
AF1519;16/05/2024;17/05/2024;45
AF1519;30/04/2024;10/05/2024;25
AF1519;14/05/2024;14/05/2024;2
AF1519;06/05/2024;06/05/2024;1
AF1519;13/05/2024;03/07/2024;13
AF1519;02/04/2024;02/04/2024;2
AF1519;09/04/2024;09/04/2024;2
AF1519;21/05/2024;05/07/2024;245
AF1519;08/07/2024;30/08/2024;125
AF1519;06/07/2024;31/08/2024;36
AF1519;11/10/2024;18/10/2024;5
AF1519;02/09/2024;02/10/2024;13
AF1519;10/10/2024;24/10/2024;4
AF1519;03/09/2024;04/10/2024;245
AF1519;09/10/2024;23/10/2024;3
AF1519;07/10/2024;21/10/2024;1
AF1519;08/10/2024;15/10/2024;2
AF1519;22/10/2024;25/10/2024;25
AF1526;04/04/2024;04/04/2024;4
AF1526;06/04/2024;06/04/2024;6
AF1526;05/04/2024;05/04/2024;5
AF1526;31/03/2024;07/04/2024;7
AF1526;14/04/2024;21/04/2024;7
AF1526;19/04/2024;26/04/2024;5
AF1526;12/04/2024;12/04/2024;5
AF1526;11/04/2024;11/04/2024;4
AF1526;13/04/2024;13/04/2024;6
AF1526;20/04/2024;27/04/2024;6
AF1526;18/04/2024;18/04/2024;4
AF1526;25/04/2024;25/04/2024;4
AF1526;03/05/2024;03/05/2024;5
AF1526;04/05/2024;11/05/2024;6
AF1526;12/05/2024;12/05/2024;7
AF1526;18/05/2024;29/06/2024;6
AF1526;13/05/2024;05/07/2024;123457
AF1526;08/05/2024;10/05/2024;345
AF1526;02/05/2024;02/05/2024;4
AF1526;06/07/2024;31/08/2024;6
AF1526;07/07/2024;01/09/2024;123457
AF1526;02/09/2024;06/10/2024;123457
AF1526;07/09/2024;26/10/2024;6
AF1526;20/10/2024;25/10/2024;12457
AF1526;09/10/2024;23/10/2024;35
AF1526;07/10/2024;17/10/2024;1247
AF1527;11/04/2024;11/04/2024;4
AF1527;28/04/2024;28/04/2024;7
AF1527;04/04/2024;04/04/2024;4
AF1527;06/04/2024;06/04/2024;6
AF1527;31/03/2024;31/03/2024;7
AF1527;19/04/2024;26/04/2024;5
AF1527;05/04/2024;07/04/2024;57
AF1527;14/04/2024;21/04/2024;7
AF1527;12/04/2024;12/04/2024;5
AF1527;13/04/2024;13/04/2024;6
AF1527;18/04/2024;18/04/2024;4
AF1527;25/04/2024;25/04/2024;4
AF1527;03/05/2024;03/05/2024;5
AF1527;04/05/2024;11/05/2024;6
AF1527;12/05/2024;12/05/2024;7
AF1527;20/04/2024;27/04/2024;6
AF1527;18/05/2024;29/06/2024;6
AF1527;13/05/2024;05/07/2024;123457
AF1527;08/05/2024;10/05/2024;345
AF1527;02/05/2024;02/05/2024;4
AF1527;06/07/2024;31/08/2024;6
AF1527;07/07/2024;01/09/2024;123457
AF1527;02/09/2024;25/10/2024;123457
AF1527;07/09/2024;26/10/2024;6
AF1528;31/03/2024;07/04/2024;7
AF1528;14/04/2024;21/04/2024;7
AF1528;01/04/2024;01/04/2024;1
AF1528;02/04/2024;02/04/2024;2
AF1528;09/04/2024;23/04/2024;2
AF1528;04/04/2024;04/04/2024;4
AF1528;05/04/2024;05/04/2024;5
AF1528;11/04/2024;11/04/2024;4
AF1528;12/04/2024;26/04/2024;5
AF1528;13/04/2024;27/04/2024;6
AF1528;17/04/2024;24/04/2024;3
AF1528;15/04/2024;15/04/2024;1
AF1528;08/04/2024;08/04/2024;1
AF1528;22/04/2024;22/04/2024;1
AF1528;29/04/2024;29/04/2024;1
AF1528;10/04/2024;10/04/2024;3
AF1528;18/04/2024;18/04/2024;4
AF1528;25/04/2024;25/04/2024;4
AF1528;06/04/2024;06/04/2024;6
AF1528;17/05/2024;19/05/2024;57
AF1528;02/05/2024;16/05/2024;4
AF1528;30/04/2024;07/05/2024;2
AF1528;01/05/2024;01/05/2024;3
AF1528;03/05/2024;10/05/2024;57
AF1528;28/04/2024;28/04/2024;7
AF1528;12/05/2024;12/05/2024;7
AF1528;26/05/2024;30/06/2024;7
AF1528;24/05/2024;05/07/2024;5
AF1528;13/05/2024;02/07/2024;12
AF1528;06/05/2024;06/05/2024;1
AF1528;08/05/2024;03/07/2024;3
AF1528;03/04/2024;03/04/2024;3
AF1528;09/07/2024;27/08/2024;2
AF1528;06/07/2024;31/08/2024;6
AF1528;10/10/2024;24/10/2024;4
AF1528;04/07/2024;26/08/2024;14
AF1528;04/09/2024;02/10/2024;3
AF1528;07/07/2024;01/09/2024;37
AF1528;04/05/2024;29/06/2024;6
AF1528;07/09/2024;26/10/2024;6
AF1528;02/09/2024;22/10/2024;12
AF1528;29/08/2024;03/10/2024;4
AF1528;25/10/2024;25/10/2024;5
AF1528;09/10/2024;23/10/2024;3
AF1528;11/10/2024;18/10/2024;5
AF1528;08/09/2024;20/10/2024;7
AF1528;23/05/2024;27/06/2024;4
AF1528;06/09/2024;04/10/2024;5
AF1528;12/07/2024;30/08/2024;5
AF1529;10/04/2024;10/04/2024;3
AF1529;06/04/2024;06/04/2024;6
AF1529;25/04/2024;25/04/2024;4
AF1529;18/04/2024;18/04/2024;4
AF1529;31/03/2024;07/04/2024;7
AF1529;13/04/2024;27/04/2024;6
AF1529;17/04/2024;24/04/2024;3
AF1529;08/04/2024;08/04/2024;1
AF1529;22/04/2024;22/04/2024;1
AF1529;15/04/2024;15/04/2024;1
AF1529;29/04/2024;29/04/2024;1
AF1529;11/04/2024;11/04/2024;4
AF1529;12/04/2024;26/04/2024;5
AF1529;01/04/2024;01/04/2024;1
AF1529;05/04/2024;05/04/2024;5
AF1529;02/04/2024;02/04/2024;2
AF1529;04/04/2024;04/04/2024;4
AF1529;30/04/2024;07/05/2024;2
AF1529;01/05/2024;01/05/2024;3
AF1529;03/05/2024;10/05/2024;57
AF1529;12/05/2024;12/05/2024;7
AF1529;23/04/2024;23/04/2024;2
AF1529;06/05/2024;06/05/2024;1
AF1529;13/05/2024;02/07/2024;12
AF1529;08/05/2024;03/07/2024;3
AF1529;28/04/2024;28/04/2024;7
AF1529;17/05/2024;05/07/2024;57
AF1529;09/04/2024;16/04/2024;2
AF1529;03/04/2024;03/04/2024;3
AF1529;14/04/2024;21/04/2024;7
AF1529;09/07/2024;27/08/2024;2
AF1529;06/07/2024;31/08/2024;6
AF1529;04/07/2024;26/08/2024;14
AF1529;02/05/2024;27/06/2024;4
AF1529;04/09/2024;23/10/2024;3
AF1529;07/07/2024;30/08/2024;357
AF1529;02/09/2024;22/10/2024;12
AF1529;29/08/2024;24/10/2024;4
AF1529;04/05/2024;29/06/2024;6
AF1529;06/09/2024;25/10/2024;57
AF1529;01/09/2024;01/09/2024;7
AF1529;07/09/2024;26/10/2024;6
AF1530;06/07/2024;31/08/2024;2346
AF1531;06/07/2024;31/08/2024;2346
AF1532;04/04/2024;05/04/2024;45
AF1532;12/04/2024;26/04/2024;5
AF1532;08/04/2024;14/04/2024;1347
AF1532;15/04/2024;18/04/2024;124
AF1532;24/04/2024;24/04/2024;3
AF1532;25/04/2024;25/04/2024;4
AF1532;22/04/2024;28/04/2024;17
AF1532;30/04/2024;05/05/2024;27
AF1532;06/05/2024;10/05/2024;15
AF1532;09/05/2024;09/05/2024;4
AF1532;31/03/2024;03/04/2024;1237
AF1532;20/04/2024;23/04/2024;267
AF1532;29/04/2024;04/05/2024;13456
AF1532;07/05/2024;08/05/2024;23
AF1532;06/04/2024;09/04/2024;267
AF1532;11/05/2024;06/07/2024;1234567
AF1532;17/04/2024;17/04/2024;3
AF1532;27/04/2024;27/04/2024;6
AF1532;08/07/2024;31/08/2024;123456
AF1532;07/07/2024;01/09/2024;7
AF1532;02/09/2024;26/10/2024;1234567
AF1533;04/04/2024;05/04/2024;45
AF1533;15/04/2024;18/04/2024;124
AF1533;08/04/2024;14/04/2024;1347
AF1533;12/04/2024;26/04/2024;5
AF1533;24/04/2024;24/04/2024;3
AF1533;25/04/2024;25/04/2024;4
AF1533;22/04/2024;28/04/2024;17
AF1533;09/05/2024;09/05/2024;4
AF1533;30/04/2024;05/05/2024;27
AF1533;06/05/2024;10/05/2024;15
AF1533;31/03/2024;03/04/2024;1237
AF1533;20/04/2024;27/04/2024;267
AF1533;29/04/2024;04/05/2024;13456
AF1533;11/05/2024;06/07/2024;1234567
AF1533;07/05/2024;08/05/2024;23
AF1533;06/04/2024;09/04/2024;267
AF1533;17/04/2024;17/04/2024;3
AF1533;08/07/2024;31/08/2024;123456
AF1533;07/07/2024;01/09/2024;7
AF1533;02/09/2024;26/10/2024;1234567
AF1534;31/03/2024;31/03/2024;7
AF1534;08/04/2024;08/04/2024;1
AF1534;11/04/2024;25/04/2024;4
AF1534;14/04/2024;14/04/2024;7
AF1534;19/04/2024;26/04/2024;5
AF1534;21/04/2024;21/04/2024;7
AF1534;28/04/2024;28/04/2024;7
AF1534;12/04/2024;12/04/2024;5
AF1534;24/04/2024;24/04/2024;3
AF1534;15/04/2024;22/04/2024;13
AF1534;01/04/2024;05/04/2024;15
AF1534;03/04/2024;03/04/2024;3
AF1534;04/04/2024;04/04/2024;4
AF1534;07/04/2024;07/04/2024;7
AF1534;04/05/2024;11/05/2024;6
AF1534;02/05/2024;09/05/2024;4
AF1534;03/05/2024;03/05/2024;5
AF1534;05/05/2024;05/05/2024;7
AF1534;10/05/2024;10/05/2024;5
AF1534;12/05/2024;12/05/2024;7
AF1534;29/04/2024;30/04/2024;12
AF1534;13/05/2024;05/07/2024;12356
AF1534;06/05/2024;08/05/2024;123
AF1534;16/05/2024;04/07/2024;47
AF1534;07/07/2024;07/07/2024;7
AF1534;08/07/2024;26/08/2024;1
AF1534;10/07/2024;28/08/2024;3
AF1534;12/07/2024;30/08/2024;5
AF1534;09/07/2024;27/08/2024;2
AF1534;06/07/2024;31/08/2024;6
AF1534;14/07/2024;01/09/2024;7
AF1534;02/09/2024;05/10/2024;12356
AF1534;05/09/2024;24/10/2024;47
AF1534;07/10/2024;15/10/2024;126
AF1534;19/10/2024;26/10/2024;1256
AF1534;09/10/2024;23/10/2024;35
AF1535;31/03/2024;31/03/2024;7
AF1535;08/04/2024;08/04/2024;1
AF1535;11/04/2024;25/04/2024;4
AF1535;19/04/2024;26/04/2024;5
AF1535;14/04/2024;14/04/2024;7
AF1535;12/04/2024;12/04/2024;5
AF1535;24/04/2024;24/04/2024;3
AF1535;15/04/2024;22/04/2024;13
AF1535;21/04/2024;21/04/2024;7
AF1535;28/04/2024;28/04/2024;7
AF1535;01/04/2024;05/04/2024;15
AF1535;03/04/2024;03/04/2024;3
AF1535;04/04/2024;04/04/2024;4
AF1535;07/04/2024;07/04/2024;7
AF1535;03/05/2024;03/05/2024;5
AF1535;04/05/2024;11/05/2024;6
AF1535;05/05/2024;05/05/2024;7
AF1535;10/05/2024;10/05/2024;5
AF1535;12/05/2024;12/05/2024;7
AF1535;02/05/2024;09/05/2024;4
AF1535;16/05/2024;04/07/2024;47
AF1535;13/05/2024;05/07/2024;12356
AF1535;06/05/2024;08/05/2024;123
AF1535;29/04/2024;30/04/2024;12
AF1535;10/07/2024;28/08/2024;3
AF1535;08/07/2024;26/08/2024;1
AF1535;12/07/2024;30/08/2024;5
AF1535;06/07/2024;31/08/2024;6
AF1535;09/07/2024;27/08/2024;2
AF1535;07/07/2024;01/09/2024;7
AF1535;02/09/2024;26/10/2024;12356
AF1535;05/09/2024;24/10/2024;47
AF1538;15/04/2024;25/04/2024;1234
AF1538;08/07/2024;25/07/2024;1234
AF1538;02/05/2024;02/05/2024;4
AF1538;21/05/2024;04/07/2024;1234
AF1538;29/04/2024;30/04/2024;12
AF1538;14/05/2024;16/05/2024;234
AF1538;02/04/2024;11/04/2024;1234
AF1538;02/09/2024;24/10/2024;1234
AF1539;15/04/2024;25/04/2024;1234
AF1539;29/04/2024;29/04/2024;1
AF1539;07/07/2024;28/07/2024;7
AF1539;08/07/2024;25/07/2024;1234
AF1539;02/05/2024;02/05/2024;4
AF1539;21/05/2024;04/07/2024;1234
AF1539;30/04/2024;30/04/2024;2
AF1539;14/05/2024;16/05/2024;234
AF1539;02/04/2024;11/04/2024;1234
AF1539;02/09/2024;24/10/2024;1234
AF1540;07/05/2024;07/05/2024;2
AF1540;08/07/2024;25/07/2024;1234
AF1540;21/05/2024;05/07/2024;12345
AF1540;22/04/2024;25/04/2024;1234
AF1540;02/04/2024;18/04/2024;12345
AF1540;29/04/2024;03/05/2024;125
AF1540;13/05/2024;17/05/2024;12345
AF1540;02/09/2024;25/10/2024;12345
AF1541;14/04/2024;21/04/2024;7
AF1541;29/04/2024;29/04/2024;1
AF1541;03/05/2024;03/05/2024;5
AF1541;08/04/2024;08/04/2024;1
AF1541;02/04/2024;12/04/2024;2345
AF1541;19/04/2024;19/04/2024;5
AF1541;27/05/2024;01/07/2024;1
AF1541;02/09/2024;21/10/2024;1
AF1541;30/04/2024;30/04/2024;2
AF1541;13/05/2024;13/05/2024;1
AF1541;14/05/2024;05/07/2024;2345
AF1541;03/09/2024;25/10/2024;2345
AF1542;07/04/2024;07/04/2024;7
AF1542;01/04/2024;01/04/2024;1
AF1542;04/04/2024;04/04/2024;4
AF1542;31/03/2024;06/04/2024;67
AF1542;05/04/2024;05/04/2024;5
AF1542;08/04/2024;08/04/2024;1
AF1542;09/04/2024;11/04/2024;234
AF1542;16/04/2024;23/04/2024;2
AF1542;24/04/2024;24/04/2024;3
AF1542;26/04/2024;26/04/2024;5
AF1542;12/04/2024;12/04/2024;5
AF1542;13/04/2024;13/04/2024;6
AF1542;15/04/2024;15/04/2024;1
AF1542;14/04/2024;21/04/2024;7
AF1542;27/04/2024;27/04/2024;6
AF1542;18/04/2024;18/04/2024;4
AF1542;17/04/2024;17/04/2024;3
AF1542;19/04/2024;19/04/2024;5
AF1542;20/04/2024;20/04/2024;6
AF1542;25/04/2024;25/04/2024;4
AF1542;28/04/2024;28/04/2024;7
AF1542;29/04/2024;29/04/2024;1
AF1542;03/05/2024;03/05/2024;5
AF1542;04/05/2024;04/05/2024;6
AF1542;06/05/2024;06/05/2024;1
AF1542;08/05/2024;08/05/2024;3
AF1542;09/05/2024;09/05/2024;4
AF1542;10/05/2024;10/05/2024;5
AF1542;11/05/2024;11/05/2024;6
AF1542;12/05/2024;12/05/2024;7
AF1542;05/05/2024;05/05/2024;7
AF1542;18/05/2024;30/06/2024;67
AF1542;02/04/2024;03/04/2024;23
AF1542;30/04/2024;07/05/2024;24
AF1542;17/05/2024;05/07/2024;5
AF1542;22/04/2024;22/04/2024;1
AF1542;13/05/2024;01/07/2024;1
AF1542;14/05/2024;04/07/2024;234
AF1542;08/07/2024;29/08/2024;134
AF1542;09/07/2024;27/08/2024;2
AF1542;02/09/2024;21/10/2024;1
AF1542;03/09/2024;24/10/2024;234
AF1542;07/09/2024;26/10/2024;67
AF1542;06/09/2024;25/10/2024;5
AF1543;31/03/2024;06/04/2024;67
AF1543;14/04/2024;21/04/2024;7
AF1543;16/04/2024;23/04/2024;2
AF1543;25/04/2024;25/04/2024;4
AF1543;08/04/2024;08/04/2024;1
AF1543;09/04/2024;09/04/2024;2
AF1543;02/04/2024;02/04/2024;2
AF1543;10/04/2024;11/04/2024;34
AF1543;24/04/2024;24/04/2024;3
AF1543;26/04/2024;26/04/2024;5
AF1543;28/04/2024;28/04/2024;7
AF1543;29/04/2024;29/04/2024;1
AF1543;18/04/2024;18/04/2024;4
AF1543;17/04/2024;17/04/2024;3
AF1543;15/04/2024;15/04/2024;1
AF1543;12/04/2024;12/04/2024;5
AF1543;13/04/2024;13/04/2024;6
AF1543;19/04/2024;19/04/2024;5
AF1543;20/04/2024;20/04/2024;6
AF1543;27/04/2024;27/04/2024;6
AF1543;01/04/2024;01/04/2024;1
AF1543;04/04/2024;04/04/2024;4
AF1543;03/04/2024;03/04/2024;3
AF1543;05/04/2024;05/04/2024;5
AF1543;07/04/2024;07/04/2024;7
AF1543;11/05/2024;11/05/2024;6
AF1543;10/05/2024;10/05/2024;5
AF1543;12/05/2024;12/05/2024;7
AF1543;02/05/2024;02/05/2024;4
AF1543;06/05/2024;06/05/2024;1
AF1543;05/05/2024;05/05/2024;7
AF1543;03/05/2024;03/05/2024;5
AF1543;04/05/2024;04/05/2024;6
AF1543;08/05/2024;08/05/2024;3
AF1543;09/05/2024;09/05/2024;4
AF1543;15/05/2024;16/05/2024;34
AF1543;30/04/2024;14/05/2024;2
